鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
竹北市,土地,新國段780-1地號,414.55,都市：其他:道路用地,,,1111117,土地9建物0車位0,,,其他,,,,0,0,0,0,有,無,51251066,123631,,0,0,包含公共設施保留地用地；,SPTQMLOLJIHGFBJ68DA,0,0,0,無,15
北埔鄉,土地,湖中段69地號,947,,山坡地保育區,農牧用地,1111104,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2250000,2376,,0,0,,RPPNMLSLJIHGFCJ48EA,0,0,0,無,
竹東鎮,房地(土地+建物),新竹縣竹東鎮中興路四段９００巷３５弄１７號,88.11,都市：其他:住二,,,1111105,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,106.28,8,0,8,有,無,11500000,108205,,0,0,頂樓加蓋；其他增建；,RPPNMLTLJIHGFCJ58EA,106.28,0,0,無,16
湖口鄉,房地(土地+建物),新竹縣湖口鄉新湖路２５巷１５弄１０號,136.44,都市：其他:住宅區,,,1111112,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,104.88,5,2,5,有,無,5600000,53394,,0,0,其他增建；,RPTPMLSLJIHGFDJ09DA,104.88,0,0,無,
竹東鎮,土地,東寧段2916-4地號,1.33,都市：其他:道路,,,1111122,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,70000,52632,,0,0,包含公共設施保留地用地；,RPQOMLOLJIHGFCJ18DA,0,0,0,無,
竹東鎮,土地,東寧段2916-6地號,2.67,都市：其他:道路,,,1111122,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,140000,52434,,0,0,包含公共設施保留地用地；,RPROMLOLJIHGFCJ28DA,0,0,0,無,
竹東鎮,土地,燥樹排段69-2地號,2028,,山坡地保育區,農牧用地,1111120,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,2266800,1118,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLSLJIHGFCJ78DA,0,0,0,無,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮和江街２０６號九樓,30.99,都市：其他:住宅區,,,1111107,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110708,137.15,3,2,2,有,有,13480000,98287,一樓平面,0,0,,RPQOMLSKJIHGFCJ48DA,72.81,0,8.05,有,
竹東鎮,房地(土地+建物),新竹縣竹東鎮竹中路５８號,134.95,都市：其他:住二,,,1111113,土地2建物1車位0,一層，二層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,660603,153.56,5,2,6,有,無,18000000,117218,,0,0,,RPQRMLLLJIHGFCJ18DA,153.56,0,0,無,
芎林鄉,房地(土地+建物),新竹縣芎林鄉光復街１５９號,74.75,都市：其他:住宅區,,,1111121,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,861024,187.17,4,2,3,有,無,10650000,56900,,0,0,,RPPOMLPLJIHGFCJ18DA,160.74,26.43,0,無,
北埔鄉,土地,埔中段515地號,58.65,都市：其他:住宅區,,,1111106,土地1建物0車位0,,,其他,,,,0,4,2,2,有,無,3000000,51151,,0,0,本案含未辦保存登記建物,RPTNMLTLJIHGFCJ98EA,0,0,0,無,
竹北市,土地,水瀧段589地號,34.3,都市：其他:道路用地,,,1111117,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,400000,11662,,0,0,包含公共設施保留地用地；,RPXOMLKMJIHGFBJ48DA,0,0,0,無,
關西鎮,土地,明德段851-1地號,38.94,都市：其他:道路用地,,,1111118,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2524036,64819,,0,0,包含公共設施保留地用地；,RPVWMLPLJIHGFBJ86DA,0,0,0,無,17
關西鎮,土地,西安段115地號,246.58,都市：其他:道路用地,,,1111118,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,6583661,26700,,0,0,包含公共設施保留地用地；,RPXWMLPLJIHGFBJ07DA,0,0,0,無,
竹北市,土地,東興段711地號,9.92,都市：其他:道路用地,,,1111118,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,450000,45363,,0,0,包含公共設施保留地用地；,RPPNMLRLJIHGFBJ18DA,0,0,0,無,
峨眉鄉,土地,中盛段666地號,2804.63,,山坡地保育區,農牧用地,1111117,土地6建物0車位0,,,其他,,,,0,0,0,0,有,無,2028708,723,,0,0,,RPXNMLTLJIHGFCJ76EA,0,0,0,無,
峨眉鄉,土地,峨眉段河背小段310地號,247,,山坡地保育區,農牧用地,1111121,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,155610,630,,0,0,,RPXOMLLJKIHGFCJ58EA,0,0,0,無,
竹東鎮,土地,柯子湖段36-3地號,56.87,都市：其他:工業區,,,1111104,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1377000,24213,,0,0,,RPPNMLSLJIHGFCJ38DA,0,0,0,無,18
竹東鎮,土地,柯子湖段5-2地號,39.09,都市：其他:工業區,,,1111104,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1290000,33001,,0,0,,RPRNMLSLJIHGFCJ58DA,0,0,0,無,19
寶山鄉,土地,雙龍段362-2地號,55.49,,山坡地保育區,交通用地,1111102,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,876187,15790,,0,0,政府機關標讓售；,RPSNMLSLJIHGFCJ68DA,0,0,0,無,
寶山鄉,土地,寶斗段2696地號,525.29,,特定農業區,甲種建築用地,1111111,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,13000000,24748,,0,0,未登記建物；,RPTNMLSKJIHGFCJ68DA,0,0,0,無,
橫山鄉,土地,內灣段682地號,37.35,,山坡地保育區,丙種建築用地,1111101,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4781666,128023,,0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPTNMLLLJIHGFCJ08DA,0,0,0,無,
竹東鎮,房地(土地+建物),新竹縣竹東鎮中興路二段２２２巷５號,167.87,都市：其他:住一,,,1111104,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,160.68,5,3,3,有,無,10600000,65970,,0,0,頂樓加蓋；,RPTNMLSJJIHGFCJ58DA,135.12,8.04,17.52,無,
竹東鎮,房地(土地+建物),新竹縣竹東鎮中興路四段９００巷６２弄１號三樓,32.49,都市：其他:住二,,,1111104,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790625,122.28,4,2,1,有,無,6600000,53974,,0,0,,RPXNMLKKJIHGFCJ28DA,89.63,0,11.81,無,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮北興路二段３０１巷１７號四樓,23.51,都市：其他:住宅區(附帶條件),,,1111110,土地2建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961016,126.83,2,2,1,有,有,8700000,68596,坡道平面,0,0,陽台外推；,RPRNMLPKJIHGFCJ18DA,59.31,1.52,4.78,有,
湖口鄉,房地(土地+建物),新竹縣湖口鄉新興路忠信四巷１０號,70.38,,鄉村區,乙種建築用地,1111103,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,107.41,2,1,2,有,無,4200000,39103,,0,0,,RPSOMLLJKIHGFDJ08DA,107.41,0,0,無,
橫山鄉,土地,合興段530地號,521,,山坡地保育區,農牧用地,1111121,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,157000,301,,0,0,,RPPPMLMJKIHGFCJ97EA,0,0,0,無,
竹北市,房地(土地+建物)+車位,新竹縣竹北市復興三路一段３６號,31.56,都市：其他:住宅區,,,1111103,土地1建物1車位2,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950524,190.96,4,2,2,有,有,21800000,114160,坡道平面,62.74,0,,RPTQMLTLJIHGFBJ09DA,87.29,0,9.9,有,20
新埔鎮,土地,雲埔段243地號,89.34,,鄉村區,乙種建築用地,1111104,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2162028,24200,,0,0,,RPQOMLOLJIHGFBJ08DA,0,0,0,無,
新埔鎮,土地,雲埔段84地號,7.17,,鄉村區,乙種建築用地,1111108,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,173514,24200,,0,0,,RPROMLOLJIHGFBJ18DA,0,0,0,無,
新埔鎮,土地,雲埔段86地號,18.93,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,458106,24200,,0,0,,RPSOMLOLJIHGFBJ28DA,0,0,0,無,
新埔鎮,土地,雲埔段87地號,21.92,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,530464,24200,,0,0,,RPTOMLOLJIHGFBJ38DA,0,0,0,無,
新埔鎮,土地,雲埔段92地號,8.23,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,199166,24200,,0,0,,RPUOMLOLJIHGFBJ48DA,0,0,0,無,
新埔鎮,土地,雲埔段95地號,12.66,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,306372,24200,,0,0,,RPVOMLOLJIHGFBJ58DA,0,0,0,無,
新埔鎮,土地,雲埔段96地號,19.24,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,465608,24200,,0,0,,RPWOMLOLJIHGFBJ68DA,0,0,0,無,
新埔鎮,土地,雲埔段99地號,25.2,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,609840,24200,,0,0,,RPXOMLOLJIHGFBJ78DA,0,0,0,無,
新埔鎮,土地,雲埔段103地號,45.96,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1112232,24200,,0,0,,RPOPMLOLJIHGFBJ97DA,0,0,0,無,
新埔鎮,土地,雲埔段104地號,59.3,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1435060,24200,,0,0,,RPPPMLOLJIHGFBJ08DA,0,0,0,無,
新埔鎮,土地,雲埔段106-2地號,79.15,,鄉村區,乙種建築用地,1111108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1915430,24200,,0,0,,RPQPMLOLJIHGFBJ18DA,0,0,0,無,
新埔鎮,土地,雲埔段272地號,10.79,,鄉村區,乙種建築用地,1111108,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,261118,24200,,0,0,,RPRPMLOLJIHGFBJ28DA,0,0,0,無,
新埔鎮,土地,雲埔段97地號,36.63,,鄉村區,乙種建築用地,1111109,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,886446,24200,,0,0,,RPTPMLOLJIHGFBJ48DA,0,0,0,無,
新埔鎮,房地(土地+建物)+車位,新竹縣新埔鎮四座屋４６號六樓,28.02,,特定農業區,甲種建築用地,1111101,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110608,110.51,2,2,2,有,有,6800000,61533,一樓平面,0,0,,RPUQMLLJKIHGFBJ28DA,68.16,0,2.99,有,21
竹北市,房地(土地+建物)+車位,新竹縣竹北市三民路１６６之１號十三樓,24.45,都市：其他:第二種住宅區,,,1111112,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040917,200.43,3,2,2,有,有,23500000,117248,坡道平面,63.22,0,,RPUPMLMJKIHGFBJ28DA,77.85,3.98,11.64,有,22
竹北市,土地,中興段160地號,16.8,都市：其他:道路用地,,,1111111,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,1898770,113022,,0,0,包含公共設施保留地用地；,RPOOMLNLJIHGFBJ77DA,0,0,0,無,
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路一段６３１號九樓之八,16.1,都市：其他:第一種住宅區,,,1111106,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071026,111.63,2,2,1,有,有,14300000,128102,坡道平面,0,0,,RPTNMLSLJIHGFBJ68DA,43.7,4.28,4.93,有,23
竹北市,房地(土地+建物)+車位,新竹縣竹北市博愛街５３５之５號七樓,15.56,都市：其他:第三種商業區,,,1111114,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,900903,114.96,2,2,1,有,有,8200000,71329,坡道平面,0,0,,RPSNMLLLJIHGFBJ87DA,56.63,0,10.87,有,24
竹北市,房地(土地+建物)+車位,新竹縣竹北市東興路一段４１６號,30.47,都市：其他:住宅區,,,1111105,土地1建物1車位1,一層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1050606,165.86,0,0,0,無,有,18400000,121080,坡道平面,28.76,1800000,,RPPOMLLKJIHGFBJ57DA,77.66,0,20.98,有,
竹東鎮,土地,東寧段459-2地號,22,都市：其他:道路,,,1111104,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,400000,18182,,0,0,,RPSPMLMJKIHGFCJ28EA,0,0,0,無,
橫山鄉,土地,華山段586地號,62.85,,鄉村區,乙種建築用地,1111118,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,502000,7987,,0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQOMLLJKIHGFCJ87EA,0,0,0,無,
竹東鎮,房地(土地+建物),新竹縣竹東鎮安東路４３巷１２弄１１號,82,都市：其他:住宅區,,,1111121,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,741107,123.76,6,3,3,有,無,4000000,32321,,0,0,,RPSPMLTLJIHGFCJ09EA,123.76,0,0,無,
寶山鄉,土地,寶山段沙湖壢小段349地號,1048,,山坡地保育區,農牧用地,1111106,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,3480000,3321,,0,0,,RPOPMLMJKIHGFCJ87EA,0,0,0,無,
湖口鄉,房地(土地+建物),新竹縣湖口鄉中山路三段７７０巷７弄６１號,88.58,,特定農業區,甲種建築用地,1111109,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,,85.78,3,2,2,有,無,4650000,54208,,0,0,,RPPRMLTLJIHGFDJ98DA,85.78,0,0,無,
竹北市,土地,華城段304地號,407.88,,山坡地保育區,農牧用地,1111117,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,3000000,7355,,0,0,,RPPQMLTLJIHGFBJ78EA,0,0,0,無,25
