鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,土地,民富段73地號,193,住,,,1080531,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,23353000,121000,,0,0,,RPQNMLNKQHOFFAO66CA,0,0,0,,
新竹市,土地,民富段71-1地號,7,其他,,,1080531,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,630000,90000,,0,0,包含公共設施保留地之交易。；,RPRNMLNKQHOFFAO76CA,0,0,0,,
新竹市,土地,師院段495-5地號,14617.48,,山坡地保育區,農牧用地,1080628,土地5建物0車位0,,,其他,,,,0,0,0,0,有,無,22741898,1556,,0,0,急買急賣。；中華路五段331巷產業道路約180坪以每坪新台幣2625元計算其餘農地以新台幣5250元計算,RPXNMLNKQHOFFAO37CA,0,0,0,,
新竹市,土地,信義段951地號,524,住,,,1080503,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,65000000,124046,,0,0,本件總價款含地上物補償費新台幣柒佰萬元整,RPXOMLNKQHOFFAO47CA,0,0,0,,
新竹市,土地,信義段953-2地號,646,住,,,1080503,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,71000000,109907,,0,0,,RPQNMLOKQHOFFAO76CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市金山五街36號五樓,28.17,住,,,1080708,土地3建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080222,96.23,2,2,1,有,無,8450000,87810,,0,0,,RPRNMLOKQHOFFAO86CA,63.01,10.77,7.33,,
新竹市,房地(土地+建物),新竹市新竹市金山五街36號二樓,28.17,住,,,1080708,土地3建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080222,96.23,2,2,1,有,無,8500000,88330,,0,0,,RPSNMLOKQHOFFAO96CA,63.01,10.77,7.33,,
新竹市,土地,康朗段184地號,14.68,住,,,1080506,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,910000,61989,,0,0,,RPROMLPKQHOFFAO07CA,0,0,0,,
新竹市,土地,康朗段184地號,14.68,住,,,1080506,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,920000,62670,,0,0,,RPTOMLPKQHOFFAO27CA,0,0,0,,
新竹市,土地,康朗段184地號,14.68,住,,,1080428,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1490000,101499,,0,0,,RPUOMLPKQHOFFAO37CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金竹路８６巷２６號十二樓之１,20.04,住,,,1080713,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000307,134.61,2,2,1,有,有,7200000,53488,坡道平面,0,0,含增建或未登記建物。；增建:陽台,RPXNMLKLQHOFFAO17CA,56.74,2.43,5.66,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東南街１８８巷１８號７樓,22.67,住,,,1080623,土地2建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860630,126.18,3,2,2,有,有,8810000,69821,坡道機械,0,0,,RPTOMLKLQHOFFAO86CA,77.65,0,15.57,,
新竹市,房地(土地+建物),新竹市新竹市建新路５６號１４樓之３,26.05,住,,,1080704,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,861111,146.66,3,2,2,有,有,9400000,64094,,0,0,,RPWOMLKLQHOFFAO17CA,83.97,2.54,10.82,,
新竹市,房地(土地+建物),新竹市新竹市中正路482巷37號四樓,40.27,住,,,1080615,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.06,3,2,2,有,無,2080000,18899,,0,0,,RPVNMLLLQHOFFAO07CA,93.58,0,0,,
新竹市,房地(土地+建物),新竹市新竹市大學路８１巷１７號２樓之１,9.17,住,,,1080712,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,821109,39,1,1,1,有,有,2400000,61538,,0,0,,RPTOMLLLQHOFFAO96CA,25.17,0,4.73,,
