鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,房地(土地+建物),新竹市新竹市竹光路８號３樓之２０,3.58,住,,,1071102,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860205,34.82,1,1,1,有,有,1600000,45951,,0,0,,RPVOMLMKJINFFAO09CA,19.68,0,4.8,,
新竹市,土地,竹蓮段1980-1地號,82,住,,,1070927,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,10950000,133537,,0,0,,RPVNMLNKJINFFAO09CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路１３９號七樓之１,18.66,商,,,1070921,土地1建物1車位1,七層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031208,232.75,4,2,2,有,有,18650000,83994,坡道平面,29.76,1600000,,RPXNMLNKJINFFAO66CA,119.12,4.11,13.91,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路１３９號十六樓之１,18.66,商,,,1070901,土地1建物1車位1,十六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031208,232.75,4,2,2,有,有,18570000,84832,坡道平面,29.76,1350000,,RPOOMLNKJINFFAO48CA,119.12,4.11,13.91,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路１３９號十四樓之２,18.78,商,,,1070910,土地1建物1車位1,十四層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031208,233.19,4,2,2,有,有,18670000,85140,坡道平面,29.76,1350000,,RPPOMLNKJINFFAO58CA,119.93,4.11,13.54,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路１３７號二十七樓之７,14.64,商,,,1070604,土地1建物1車位1,二十七層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031208,182.56,3,2,2,有,有,14000000,82461,坡道平面,29.76,1400000,,RPQOMLNKJINFFAO68CA,91.8,3.07,8.51,,
新竹市,房地(土地+建物)+車位,新竹市新竹市明湖路４４６之７號　,18.15,住,,,1070920,土地2建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850729,98.17,3,2,2,有,有,5500000,56025,坡道機械,0,0,,RPXPMLNKJINFFAO86CA,61.49,9.5,0,,
新竹市,房地(土地+建物),新竹市新竹市明湖路６５０巷２８號５樓,11.35,,鄉村區,乙種建築用地,1071028,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840128,35.67,2,2,1,有,無,1380000,38688,,0,0,含增建或未登記建物。；,RPQQMLNKJINFFAO88CA,30.72,0,3.3,,
新竹市,土地,青山段821地號,310.22,,山坡地保育區,丙種建築用地,1071002,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,3973980,12810,,0,0,親友、員工或其他特殊關係間之交易。；,RPQRMLNKJINFFAO98CA,0,0,0,,
新竹市,土地,金山段962地號,83,住,,,1070907,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,12550000,151205,,0,0,,RPSNMLOKJINFFAO88CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北新街１１７號十樓之２,7.33,住,,,1071020,土地1建物1車位1,十層,十層,套房(1房1廳1衛),辦公室,鋼筋混凝土造,971230,48.04,1,1,1,有,有,3500000,72856,坡道機械,0,0,,RPXNMLOKJINFFAO76CA,21.26,1.65,3.61,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路121號十二樓之1,12.55,商,,,1071014,土地1建物1車位2,十二層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050125,225.93,4,2,2,有,有,17100000,75687,坡道平面,0,0,,RPTOMLOKJINFFAO09CA,101.29,1.95,10.6,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東華路１４號５樓之１,12.68,住,,,1071026,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830713,125.39,3,2,2,有,有,5200000,41471,坡道平面,0,0,,RPWOMLOKJINFFAO76CA,83.14,0,8.74,,
新竹市,房地(土地+建物)+車位,新竹市新竹市綠水路４６號七樓之１,33.22,商,,,1070927,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,940830,296.94,4,2,2,有,有,25680000,86482,坡道平面,0,0,,RPPNMLRKJINFFAO88CA,151.62,0,25.42,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東門街３４巷３２號１８樓,22.6,商,,,1071008,土地1建物1車位2,十八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011015,287.03,4,2,3,有,有,24880000,86681,坡道平面,58.94,0,,RPPSMLQKJINFFAO66CA,137.88,4.65,19.58,,
新竹市,房地(土地+建物)+車位,新竹市新竹市武陵路１７９巷１０號２樓之４,10.52,住,,,1070720,土地2建物1車位1,二層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,890501,109.38,2,1,1,有,有,5600000,51202,坡道平面,0,0,二親等買賣。,RPQPMLLLJINFFAO68CA,45.51,1.51,7.53,,
新竹市,土地,民富段1037-1地號,70,住,,,1071009,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,3800000,54286,,0,0,親友、員工或其他特殊關係間之交易。；,RPVOMLMLJINFFAO56CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市武陵路179巷6號十八樓之1,16.44,住,,,1071016,土地2建物1車位1,十八層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,890501,152.41,3,2,2,有,有,7650000,50194,坡道平面,0,0,,RPVNMLNLJINFFAO56CA,76.82,0.84,10.29,,
新竹市,房地(土地+建物),新竹市新竹市光華二街２７巷１０號,60,住,,,1070911,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,670615,95.4,4,2,3,有,無,12300000,128931,,0,0,增建:3F4F鐵皮,RPRPMLQLJINFFAO66CA,95.4,0,0,,
新竹市,房地(土地+建物),新竹市新竹市北大路２９號１２樓之１,17.2,商,,,1071024,土地3建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841223,198.3,5,2,3,有,有,9600000,48411,,0,0,,RPSNMLSLJINFFAO76CA,142.02,0,11.11,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路３７８巷３２弄６號五樓之３,26.29,住,,,1071023,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051013,156.63,3,2,2,有,有,9200000,58737,坡道平面,26.55,0,含增建或未登記建物。；,RPXNMLSLJINFFAO27CA,62.04,9.94,6.44,,
新竹市,房地(土地+建物)+車位,新竹市新竹市關新東路１６１號四樓,19.66,住,,,1071003,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1031110,103.59,2,2,2,有,有,10000000,96534,升降機械,8.26,0,,RPWPMLSLJINFFAO37CA,37.53,5.18,3.62,,
新竹市,房地(土地+建物),新竹市新竹市金山二十三街４９之１號,12.83,住,,,1070918,土地1建物1車位0,一層,四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,900216,33.03,1,1,1,有,有,2100000,63579,,0,0,,RPQNMLNJKINFFAO58CA,17.98,0,5.19,,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路８８之２號,18.22,住,,,1070923,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,890304,146.29,4,2,2,有,有,7900000,53999,坡道平面,0,0,,RPRNMLNJKINFFAO68CA,87.51,0,9.95,,
新竹市,房地(土地+建物),新竹市新竹市大同路１３５號,60,商,,,1071010,土地2建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),商業用,加強磚造,640603,234.19,6,0,7,有,無,20500000,87536,,0,0,,RPRPMLQJKINFFAO56CA,234.19,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號20樓之11,13.43,商,,,1051003,土地1建物1車位1,二十層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,183,3,2,2,有,有,17000000,100789,坡道平面,29.71,1550000,土地及建物分次登記案件。前案土地登記收件字號：；,RPTNMLKMJINFFAO88DA,91.42,0,14.08,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號25樓之11,13.43,商,,,1070411,土地1建物1車位1,二十五層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,183,3,2,2,有,有,17720000,104834,坡道平面,29.71,1650000,土地及建物分次登記案件。前案土地登記收件字號：；,RPUNMLKMJINFFAO98DA,91.42,0,14.08,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號8樓之2,17.62,商,,,1050504,土地1建物1車位2,八層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,256.87,3,2,2,有,有,21900000,94201,坡道平面,59.42,3300000,土地及建物分次登記案件。前案土地登記收件字號：；,RPWNMLKMJINFFAO56DA,118.71,0,17.43,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號5樓之6,13.43,商,,,1050823,土地1建物1車位1,五層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,181.19,3,2,2,有,有,14200000,83509,坡道平面,29.71,1550000,土地及建物分次登記案件。前案土地登記收件字號：；,RPXNMLKMJINFFAO66DA,95.42,0,6.25,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號9樓之9,9.23,商,,,1050729,土地1建物1車位1,九層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,133.32,2,2,1,有,有,11300000,94103,坡道平面,29.71,1550000,土地及建物分次登記案件。前案土地登記收件字號：；,RPOOMLKMJINFFAO48DA,64.85,0,4.68,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號18樓之3,16.36,商,,,1070614,土地1建物1車位1,十八層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,217.9,4,2,2,有,有,21050000,102556,坡道平面,29.71,1750000,土地及建物分次登記案件。前案土地登記收件字號：；,RPPOMLKMJINFFAO58DA,115.62,0,14.13,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號7樓之7,9.23,商,,,1050705,土地1建物1車位1,七層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,133.94,2,2,1,有,有,11240000,92967,坡道平面,29.71,1550000,土地及建物分次登記案件。前案土地登記收件字號：；,RPQOMLKMJINFFAO68DA,63.95,0,6.07,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號16樓之9,9.23,商,,,1060216,土地1建物1車位1,十六層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,133.32,2,2,1,有,有,11720000,98157,坡道平面,29.71,1550000,土地及建物分次登記案件。前案土地登記收件字號：；,RPSOMLKMJINFFAO88DA,64.85,0,4.68,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號17樓之9,9.23,商,,,1060408,土地1建物1車位1,十七層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,131.21,2,2,1,有,有,11600000,97964,坡道平面,27.6,1450000,土地及建物分次登記案件。前案土地登記收件字號：；,RPTOMLKMJINFFAO98DA,64.85,0,4.68,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號24樓之1,18.04,商,,,1061016,土地1建物1車位2,二十四層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,257.22,3,2,2,有,有,24750000,105915,坡道平面,59.42,3800000,土地及建物分次登記案件。前案土地登記收件字號：；,RPVOMLKMJINFFAO56DA,118.71,0,17.57,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路201號19樓之9,9.23,商,,,1060921,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070903,133.32,2,2,1,有,有,11820000,98157,坡道平面,29.71,1650000,土地及建物分次登記案件。前案土地登記收件字號：；,RPPPMLKMJINFFAO68DA,64.85,0,4.68,,
