鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
芎林鄉,土地,倒別牛段燥坑小段9-7地號,8099,,山坡地保育區,農牧用地,1071207,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,11025000,1361,,0,0,,RPPNMLMKKHOFFCJ18CA,0,0,0,,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉彤雲街３４號七樓,49.1,,山坡地保育區,丙種建築用地,1071223,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830113,160.6,3,2,2,有,有,3700000,23039,坡道平面,0,0,,RPUNMLOKKHOFFCJ88CA,92.09,0,10.52,,
芎林鄉,房地(土地+建物),新竹縣芎林鄉文山路１１１３巷６號,91.85,,特定農業區,甲種建築用地,1071206,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,,127.4,3,2,2,有,無,5000000,39246,,0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；增建3樓鐵皮屋,RPWNMLLMJHOFFCJ88CA,127.4,0,0,,
寶山鄉,土地,雙峰段323-55地號,5004.31,,山坡地保育區,農牧用地,1070907,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,29540400,5903,,0,0,,RPOQMLKMJHOFFCJ28CA,0,0,0,,
竹東鎮,土地,下員段751-8地號,452,農,,,1071220,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,19500000,43142,,0,0,價格含未辦保存登記建物移轉,RPSNMLLJKHOFFCJ28CA,0,0,0,,
北埔鄉,土地,湖西段863地號,3969.81,,山坡地保育區,農牧用地,1071222,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2500000,630,,0,0,,RPTNMLLJKHOFFCJ38CA,0,0,0,,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮中正南路１２３巷１８弄１２號,69.82,住,,,1080103,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1051110,207.75,4,3,1,有,有,12000000,57762,一樓平面,0,0,,RPUNMLLJKHOFFCJ48CA,196.25,0,11.5,,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮公道路５５６號八樓,32.95,,特定農業區,甲種建築用地,1080108,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070323,158.88,3,2,2,有,有,8400000,52870,坡道平面,0,1100000,,RPTOMLLMJHOFFCJ68CA,72.17,0,6.87,,
橫山鄉,土地,沙坑貳段417-1地號,81.71,,一般農業區,農牧用地,1071213,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,123586,1512,,0,0,,RPQNMLLJKHOFFCJ08CA,0,0,0,,
竹東鎮,土地,員崠段823地號,781.71,,特定農業區,交通用地,1071227,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,400000,512,,0,0,,RPRNMLLKKHOFFCJ28CA,0,0,0,,
竹東鎮,土地,陸豐段802地號,380.33,,特定農業區,農牧用地,1080117,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,2500000,6573,,0,0,,RPQOMLLJKHOFFCJ18CA,0,0,0,,
竹東鎮,房地(土地+建物),新竹縣竹東鎮長春路三段152號,139,住,,,1071205,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,,251.52,0,0,0,無,無,19000000,75541,,0,0,,RPROMLLJKHOFFCJ28CA,251.52,0,0,,
新埔鎮,土地,正興段1021-5地號,1037.54,工,,,1071112,土地6建物0車位0,,,其他,,,,0,0,0,0,有,無,29921629,28839,,0,0,,RPQOMLPLKHOFFBJ68CA,0,0,0,,
新埔鎮,土地,正興段999-3地號,13.12,工,,,1071112,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,378371,28839,,0,0,,RPROMLPLKHOFFBJ78CA,0,0,0,,
竹北市,土地,三崁店段水坑口小段157-3地號,330.58,,特定農業區,農牧用地,1080102,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4700000,14217,,0,0,,RPPNMLQKKHOFFBJ48CA,0,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明六路東二段３８７號十六樓,57.7,住,,,1071217,土地1建物1車位3,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020516,382.44,3,2,2,有,有,39800000,124052,坡道平面,96.27,4300000,,RPRNMLNKKHOFFBJ38CA,156.06,18.11,17.38,,
竹北市,房地(土地+建物),新竹縣竹北市中正東路３１７巷２號,51,住,,,1071216,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,57.56,3,1,2,有,無,7500000,130299,,0,0,,RPUNMLMKKHOFFBJ58CA,57.56,0,0,,
竹北市,房地(土地+建物),新竹縣竹北市大同街６８號,86,住,,,1071124,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,,127.64,4,2,3,有,無,9000000,70511,,0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLMKKHOFFBJ68CA,127.64,0,0,,
竹北市,房地(土地+建物),新竹縣竹北市中正西路２６１巷１１號,58.89,住,,,1071231,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1061201,166.26,0,0,4,無,無,8250000,49621,,0,0,,RPOOMLOKKHOFFBJ28CA,145.94,0,20.32,,
竹北市,房地(土地+建物),新竹縣竹北市嘉仁街１３７巷３號,79.77,住,,,1071231,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,920520,201.78,4,2,3,有,有,13600000,67400,,0,0,,RPSPMLLMJHOFFBJ58CA,179.51,0,22.27,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市文興路二段９３號１５樓,27.37,商,,,1071217,土地1建物1車位2,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030924,316.21,4,2,3,有,有,22800000,79428,坡道平面,63.15,2700000,,RPRNMLLJKHOFFBJ08CA,165.78,2.41,19.93,,
竹北市,房地(土地+建物),新竹縣竹北市博愛街４８６巷１６號六樓,6.73,商,,,1071231,土地1建物1車位0,六層,八層,套房(1房1廳1衛),商業用,鋼筋混凝土造,940215,36.5,1,1,1,有,有,2630000,72055,,0,0,,RPWRMLLMJHOFFBJ56CA,23.04,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家七路２０號５樓,36.23,住,,,1080105,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950907,225.79,4,2,2,有,有,13500000,59790,坡道平面,0,0,,RPTPMLLMJHOFFBJ68CA,120.42,1.72,12.25,,
