鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,土地,東山段一小段34-2地號,29.42,都市：其他:道路用地,,,1091201,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,440000,14956,,0,0,包含公共設施保留地用地；,RPQQMLRJKIPFFAO07EA,0,0,0,無,
新竹市,土地,樹下段1523地號,53.69,,鄉村區,乙種建築用地,1091102,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,5685750,105900,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVTNLQJJIPFFAO67DA,0,0,0,無,
新竹市,土地,光武段680地號,41.85,住,,,1091106,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,6957500,166249,,0,0,,RPOPMLQJJIPFFAO09DA,0,0,0,無,
新竹市,土地,舊社段37地號,885,都市：其他:道路用地,,,1091104,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,21155040,23904,,0,0,包含公共設施保留地用地；,RPRNMLMKJIPFFAO98EA,0,0,0,無,
新竹市,房地(土地+建物)+車位,北大路２０１號二十四樓之５,13.01,商,,,1091102,土地1建物1車位1,二十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070903,175.95,3,2,2,有,有,18060000,107768,坡道平面,29.71,2300000,含裝潢費1070000元；,RPQQNLTJJIPFFAO17DA,91.99,0,6.25,有,
新竹市,房地(土地+建物),金竹路１０２巷８之１９號七樓,10.27,住,,,1091105,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810331,43.46,1,1,1,有,有,1600000,36815,,0,0,,RPUOMLMKJIPFFAO66DA,26.78,0,4.32,有,
新竹市,房地(土地+建物),高翠路１７３巷４弄１０號,90.87,住,,,1091101,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,851205,208.97,6,2,4,有,無,12938000,61913,,0,0,,RPPNMLNKJIPFFAO88EA,167.55,28.32,13.1,無,
新竹市,土地,竹蓮段973地號,266.8,都市：其他:道路用地,,,1091109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,6400000,23988,,0,0,包含公共設施保留地用地；,RPWQMLNKJIPFFAO27EA,0,0,0,無,
新竹市,土地,西門段三小段97-4地號,60,都市：其他:道路用地,,,1091106,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,820000,13667,,0,0,包含公共設施保留地用地；,RPROMLLKJIPFFAO98EA,0,0,0,無,
新竹市,土地,隆恩段271地號,274.9,都市：其他:,特定農業區,農牧用地,1091109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,5000000,18188,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLMKJIPFFAO76DA,0,0,0,無,
新竹市,土地,忠孝段1074地號,228,農,,,1091104,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,6500000,28509,,0,0,,RPOQNLKKJIPFFAO78DA,0,0,0,無,
新竹市,土地,光武段923-2地號,2.31,住,,,1091113,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,500000,216450,,0,0,含土地增值稅或其他稅費162852元；親友、員工、共有人或其他特殊關係間之交易；,RPRPMLRKJIPFFAO96DA,0,0,0,無,
新竹市,房地(土地+建物)+車位,金竹路１０２巷１６號三樓,32.28,住,,,1091112,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,810331,166.05,4,2,2,有,有,6000000,36134,坡道平面,0,0,,RPRRMLQKJIPFFAO07DA,100.71,0,13.16,無,
新竹市,土地,三姓段40地號,405,農,,,1091109,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,5758087,14217,,0,0,,RPVOMLSKJIPFFAO37DA,0,0,0,無,
