鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
湖口鄉,房地(土地+建物),東楊路３２１巷３０號,109.61,,特定農業區,甲種建築用地,1091102,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070913,158.05,4,2,3,有,有,8000000,50617,,0,0,,RPQNMLKLJIPFFDJ48DA,158.05,0,0,無,
新埔鎮,房地(土地+建物),中正路６３３號,86.69,住,,,1091106,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,,253.48,4,2,3,有,無,18000000,71012,,0,0,,RPXSMLKLJIPFFBJ96EA,226.48,5.4,21.6,無,
寶山鄉,土地,洽水段440地號,601.17,,山坡地保育區,丙種建築用地,1091106,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,13200000,21957,,0,0,,RPRNMLNLJIPFFCJ88EA,0,0,0,無,
湖口鄉,土地,光華段284地號,8.27,住,,,1091107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,30000,3628,,0,0,包含公共設施保留地用地；,RPTPMLSKJIPFFDJ07DA,0,0,0,無,
新豐鄉,土地,福興段後湖子小段798地號,1317,,特定農業區,農牧用地,1091103,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,12000000,9112,,0,0,未登記建物；,RPVNMLKKJIPFFDJ88DA,0,0,0,無,
芎林鄉,房地(土地+建物),綠獅三街１０６巷１弄２６號,70.62,,鄉村區,乙種建築用地,1091107,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070525,202.92,4,2,3,有,有,11100000,54701,,0,0,,RPWNMLQKJIPFFCJ86DA,169.41,0,5.38,無,
竹北市,土地,家興段545-5地號,234.54,住,,,1091109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,40160000,171229,,0,0,,RPPNMLLLJIPFFBJ28DA,0,0,0,無,
關西鎮,土地,下橫坑段577-1地號,681.5,,山坡地保育區,農牧用地,1091108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1200000,1761,,0,0,,RPRNMLLLJIPFFBJ48DA,0,0,0,無,
竹北市,土地,省道段630地號,1519.41,都市：其他:,,,1091113,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,39349550,25898,,0,0,包含公共設施保留地用地；,RPUNMLOLJIPFFBJ09DA,0,0,0,無,
竹東鎮,土地,二重埔段223-57地號,495.92,工,,,1091106,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,7800000,15728,,0,0,,RPQNMLSKJIPFFCJ09DA,0,0,0,無,
新豐鄉,房地(土地+建物),中興路２２１巷３８弄１２衖１１號,89.16,住,,,1091101,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,690624,147.75,7,2,8,有,無,8000000,54146,,0,0,土地價金：755萬元整；建物價金：45萬元整。,RPOOMLKLJIPFFDJ38DA,147.75,0,0,無,
湖口鄉,土地,光華段300-5地號,20.87,住,,,1091110,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,84000,4025,,0,0,包含公共設施保留地用地；,RPSNMLSKJIPFFDJ76DA,0,0,0,無,
湖口鄉,土地,勝利段416地號,98.47,,鄉村區,乙種建築用地,1091102,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1058000,10744,,0,0,,RPOOMLOLJIPFFDJ88EA,0,0,0,無,
湖口鄉,土地,光華段889地號,374.17,住,,,1091111,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,3908131,10445,,0,0,包含公共設施保留地用地；,RPROMLOLJIPFFDJ56EA,0,0,0,無,
竹北市,土地,麻園段450地號,6.47,,特定農業區,農牧用地,1091112,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,45000,6955,,0,0,,RPXNMLMKJIPFFBJ56EA,0,0,0,無,
湖口鄉,土地,八德段725地號,57,,山坡地保育區,丙種建築用地,1091109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1345000,23596,,0,0,其他；,RPSPMLPLJIPFFDJ76DA,0,0,0,無,
新豐鄉,房地(土地+建物),精工路３４巷２６號,114.64,工,,,1091105,土地1建物1車位0,全,三層,透天厝,工業用,鋼筋混凝土造,831020,204.28,5,2,4,有,無,10000000,48952,,0,0,,RPUOMLOLJIPFFDJ76DA,177.01,27.27,0,無,
湖口鄉,房地(土地+建物),安宅八街４５號,31.12,,工業區,丁種建築用地,1091116,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830202,91.11,2,1,1,有,無,5800000,63659,,0,0,,RPQNMLPLJIPFFDJ98DA,72.05,8.21,0,無,
新豐鄉,土地,明新段176-1地號,48.88,,,,1091105,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,4000000,81833,,0,0,,RPOPMLSKJIPFFDJ56DA,0,0,0,無,
湖口鄉,房地(土地+建物),勝利路二段２２９巷１３弄８號,52.22,,鄉村區,乙種建築用地,1091113,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,85,3,2,2,有,無,3700000,43529,,0,0,,RPWNMLOLJIPFFDJ86DA,85,0,0,無,
湖口鄉,房地(土地+建物),龍江街１８０號,20.94,住,,,1091102,土地2建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,66.09,0,0,0,無,無,3200000,48419,,0,0,,RPXNMLOLJIPFFDJ96DA,66.09,0,0,無,
湖口鄉,房地(土地+建物),中山一街１６３號,71.47,都市：其他:,,,1091103,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090721,185.33,5,2,4,有,無,12500000,67447,,0,0,,RPUOMLNLJIPFFDJ66DA,168.45,0,16.88,無,
新豐鄉,房地(土地+建物),坑子口１０５之２１號三樓之３,56.97,,山坡地保育區,丙種建築用地,1091102,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,831009,100.01,3,2,2,有,無,2600000,25997,,0,0,,RPQOMLNJJIPFFDJ68DA,80.37,0,9.92,無,
新埔鎮,土地,仰德段1699-10地號,249.23,,鄉村區,乙種建築用地,1091104,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,23980000,96216,,0,0,,RPORMLOLJIPFFBJ88DA,0,0,0,無,
竹北市,房地(土地+建物),縣政八街２９巷３２號九樓,5.16,商,,,1091112,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,931123,35.44,1,1,1,有,有,2600000,73363,,0,0,含傢俱設備費；,RPTNMLOLJIPFFBJ98DA,21.87,0,2.33,有,
竹北市,房地(土地+建物),高鐵九路６１巷３３號,100.19,住,,,1091106,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1081118,257.11,5,2,5,有,無,26800000,104236,,0,0,,RPSNMLQLJIPFFBJ09DA,234.54,0,22.57,有,
關西鎮,房地(土地+建物),坪林９號三樓,372.78,,山坡地保育區,農牧用地,1091109,土地2建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840110,144.23,3,2,2,有,無,3500000,24267,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLKKJIPFFBJ28DA,99.57,0,16.43,無,
竹北市,房地(土地+建物),縣政十街９６號八樓之二,5.77,商,,,1091112,土地1建物1車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840124,33.28,1,1,1,有,有,2500000,75120,,0,0,含土地增值稅或其他稅費；含仲介費；夾層；,RPUNMLQLJIPFFBJ66DA,25.35,0,1.89,有,
竹北市,車位,縣政八街２９巷２０號二樓等,0,,,,1091110,土地0建物1車位1,,,其他,,,,6.89,0,0,0,有,有,580000,,升降機械,6.89,580000,僅車位交易；,RPTPMLPLJIPFFBJ66DA,0,0,0,有,
竹北市,房地(土地+建物)+車位,隘口六街１６５號七樓之六,11.56,住,,,1091105,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961228,89.34,1,1,1,有,有,4520000,50593,坡道平面,39.56,0,,RPQOMLQLJIPFFBJ98DA,29.6,3.4,0,有,
新埔鎮,房地(土地+建物),義民路一段６９號,85.84,住,,,1091108,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,800824,196.76,4,3,3,有,無,8500000,43200,,0,0,,RPOPMLPLJIPFFBJ78DA,196.76,0,0,無,
竹北市,土地,竹義段304-11地號,65.2,都市：其他:道路用地,,,1091111,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,998400,15313,,0,0,包含公共設施保留地用地；,RPWNMLKLJIPFFBJ88DA,0,0,0,無,
竹北市,房地(土地+建物)+車位,光明六路８７之５號五樓,23.68,商,,,1091110,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1060630,204.64,0,0,0,無,無,15630000,76378,升降機械,30.27,0,土地價款新台幣10628400元整，建物價款新台幣5001600元整其他增建；,RPRVMLKLJIPFFBJ56DA,92.58,6.8,7.8,有,
竹北市,土地,台元段599地號,11.42,都市：其他:道路用地,,,1091102,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,150000,13135,,0,0,包含公共設施保留地用地；,RPROMLQKJIPFFBJ98DA,0,0,0,無,
竹東鎮,房地(土地+建物),長春路三段３７４號七樓之１１,11.65,住,,,1091105,土地1建物2車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830303,86.25,2,2,2,有,有,2500000,28986,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLJIPFFCJ68DA,50.38,0,10.64,有,
寶山鄉,房地(土地+建物)+車位,館前路５３號八樓,14.42,住,,,1091107,土地2建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841106,110.39,2,2,1,有,有,4000000,36235,坡道機械,0,0,,RPPNMLPLJIPFFCJ78DA,64.44,4.69,7.32,有,
橫山鄉,土地,濫子段尖筆窩小段158-95地號,1728,,山坡地保育區,農牧用地,1091103,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,600000,347,,0,0,,RPTNMLRLJIPFFCJ76DA,0,0,0,無,
新豐鄉,房地(土地+建物),保康街５３之１號,13.86,住,,,1091108,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990521,83.07,2,1,1,有,有,5000000,60190,,0,0,,RPUOMLMKJIPFFDJ09DA,54.58,4.44,2.23,有,
湖口鄉,房地(土地+建物)+車位,蘭州二街３６號五樓之１,24.93,,工業區,丁種建築用地,1091119,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071129,86.72,2,2,2,有,有,4580000,52814,一樓平面,0,0,土地成交金額為:169.46萬元建物成交金額為:288.54萬元,RPPNMLQLJIPFFDJ98DA,49.02,0,5.58,有,
湖口鄉,房地(土地+建物)+車位,貴州街１００巷５號十三樓之２,20.52,住,,,1091108,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090122,121.34,2,2,1,有,有,5650000,49963,坡道平面,26.27,900000,,RPSNMLQLJIPFFDJ66DA,60.56,0,4.11,有,
湖口鄉,房地(土地+建物),蘭州二街３６號,16.62,,工業區,丁種建築用地,1091116,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071129,67.04,2,2,2,有,有,4000000,59666,,0,0,土地成交金額為新台幣:148萬元正建物成交金額為新台幣:252萬元正,RPQOMLQLJIPFFDJ56DA,48.72,0,0,有,
湖口鄉,土地,長威段780-8地號,252.82,,特定農業區,甲種建築用地,1091102,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,3990000,15782,,0,0,,RPROMLQLJIPFFDJ66DA,0,0,0,無,
竹北市,房地(土地+建物)+車位,勝利二路１２０號八樓,12.42,商,,,1091101,土地1建物1車位2,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930517,156.46,3,2,2,有,有,9960000,63658,坡道機械,0,0,,RPXOMLQLJIPFFBJ17EA,81.75,0,8.04,有,
竹東鎮,土地,二重埔段348-3地號,12,住,,,1091110,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,677280,56440,,0,0,政府機關標讓售；,RPWOMLPLJIPFFCJ07EA,0,0,0,無,
峨眉鄉,土地,峨眉段河背小段11地號,94.81,,山坡地保育區,丙種建築用地,1091108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,250000,2637,,0,0,,RPORMLPLJIPFFCJ56EA,0,0,0,無,
芎林鄉,土地,王爺坑段153-5地號,212,,山坡地保育區,丙種建築用地,1091105,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2380000,11226,,0,0,,RPSNMLQLJIPFFCJ66EA,0,0,0,無,
湖口鄉,土地,八德段723地號,73.34,,山坡地保育區,丙種建築用地,1091113,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1600000,21816,,0,0,未登記建物不計價格有一部分牆壁倒塌未登記建物；,RPOQMLPLJIPFFDJ09DA,0,0,0,無,
湖口鄉,土地,光華段284地號,23.58,住,,,1091113,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,194000,8227,,0,0,包含公共設施保留地用地；,RPQQMLPLJIPFFDJ66DA,0,0,0,無,
湖口鄉,土地,光華段284地號,12.41,住,,,1091113,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,45000,3626,,0,0,包含公共設施保留地用地；,RPRQMLPLJIPFFDJ76DA,0,0,0,無,
湖口鄉,土地,光華段284地號,24.82,住,,,1091113,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,89000,3586,,0,0,包含公共設施保留地用地；,RPSQMLPLJIPFFDJ86DA,0,0,0,無,
湖口鄉,土地,光華段284地號,24.82,住,,,1091113,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,89000,3586,,0,0,包含公共設施保留地用地；,RPTQMLPLJIPFFDJ96DA,0,0,0,無,
湖口鄉,土地,力行段364地號,32.94,住,,,1091105,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,262170,7959,,0,0,包含公共設施保留地用地；,RPQNMLRKJIPFFDJ09DA,0,0,0,無,
湖口鄉,房地(土地+建物),新生三路８０之１號四樓,15.47,,工業區,丁種建築用地,1091105,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040911,71.58,2,2,1,有,有,3530000,49315,,0,0,含仲介費；,RPUPMLTJJIPFFDJ17DA,57.08,0,4.99,有,
新豐鄉,房地(土地+建物),員山１３２之３６３號,209.66,,山坡地保育區,丙種建築用地,1091102,土地4建物2車位0,全,四層,透天厝,住家用,鋼筋混凝土造,960507,381.5,5,4,3,有,有,14000000,36697,,0,0,,RPQPMLNJJIPFFDJ78DA,317.18,5.62,58.7,無,
湖口鄉,房地(土地+建物),安宅一街３７號三樓,33.82,,工業區,丁種建築用地,1091105,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800327,109.48,3,2,2,有,無,3600000,32883,,0,0,,RPTOMLPJJIPFFDJ56DA,86.02,0.62,12.29,有,
竹東鎮,房地(土地+建物)+車位,光明路１８８巷３０號十四樓,26.69,都市：其他:科技商務服務專用區,,,1091102,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,197.42,4,2,2,有,有,8700000,44068,坡道平面,0,0,,RPPNMLRLJIPFFCJ98DA,88.35,0,7.51,有,
新埔鎮,房地(土地+建物),民生街１６５巷５號,102.46,,鄉村區,乙種建築用地,1091104,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,700117,157.08,3,2,3,有,無,4910000,31258,,0,0,頂樓加蓋；其他增建；,RPSNMLRLJIPFFBJ56DA,157.08,0,0,無,
竹北市,房地(土地+建物),嘉豐五路二段１５６號五樓之十一,6.98,住,,,1091113,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,950623,29.91,1,1,1,有,有,2250000,75226,,0,0,夾層；,RPOPMLNKJIPFFBJ48DA,20.55,0,0,有,
竹北市,房地(土地+建物)+車位,光明九路１７號二樓,23.49,住,,,1091109,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021202,119.56,2,2,1,有,有,9580000,80127,坡道平面,0,0,本戶使用範圍包含露台預售屋、或土地及建物分件登記案件；,RPVNMLTKJIPFFBJ96DA,51.18,8.13,5.52,有,
竹北市,土地,台元段1092-1地號,547.41,都市：其他:,,,1091112,土地6建物0車位0,,,其他,,,,0,0,0,0,有,無,11320000,20679,,0,0,包含公共設施保留地用地；,RPPPMLPLJIPFFBJ88DA,0,0,0,無,
竹北市,房地(土地+建物)+車位,勝利八街一段２３１號二十四樓之二,10.7,商,,,1091106,土地1建物1車位1,二十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050608,143.96,3,1,2,有,有,13800000,95860,坡道平面,29.81,0,,RPQNMLQLJIPFFBJ88DA,63.42,8.23,5.63,有,
竹北市,房地(土地+建物)+車位,成功十五街４２號八樓,29.28,住,,,1091108,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000721,160.66,3,2,2,有,有,13140000,81788,坡道平面,27.43,0,,RPWNMLQLJIPFFBJ86DA,83.05,1.66,8.64,有,
竹北市,房地(土地+建物),中山路５０１巷１４之２號,9.87,住,,,1091109,土地1建物1車位0,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,820112,35.51,1,1,1,有,無,1300000,36609,,0,0,,RPUNMLKKJIPFFBJ58DA,21.28,4,0,有,
竹北市,車位,華興五街６６號,0,,,,1091110,土地0建物1車位1,,,其他,,,,31.69,0,0,0,有,有,700000,,坡道平面,31.69,700000,僅車位交易；,RPQNMLOLJIPFFBJ68DA,0,0,0,有,
竹北市,車位,華興五街６６號,0,,,,1091106,土地0建物1車位1,,,其他,,,,31.69,0,0,0,有,有,900000,,坡道平面,31.69,900000,僅車位交易；,RPRNMLOLJIPFFBJ78DA,0,0,0,有,
竹北市,土地,水瀧段97地號,28.95,都市：其他:,,,1091118,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,350000,12090,,0,0,包含公共設施保留地用地；,RPQNMLKMJIPFFBJ38DA,0,0,0,無,
