鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,車位,新竹市新竹市仁義街２６號,5.14,住,,,1070331,土地0建物0車位2,一層,二十層,其他,見其他登記事項,鋼筋混凝土造,1020826,66.05,0,0,0,有,有,3600000,,坡道平面,0,3600000,,RPQPMLMLNHNFFAO09CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市長春街１２５號二樓之５,25.31,住,,,1070329,土地4建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041127,102.89,2,2,1,有,有,7500000,72893,坡道機械,0,0,,RPPPMLNLNHNFFAO09CA,46.73,9.13,4.01,,
新竹市,房地(土地+建物),新竹市新竹市東大路一段５２巷１之１號７樓之３,8.75,住,,,1070421,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850830,66.65,2,1,1,有,有,3900000,58515,,0,0,,RPPOMLPLNHNFFAO56CA,42.4,0,3.75,,
新竹市,房地(土地+建物)+車位,新竹市新竹市光華街62巷15之1號二樓,22.35,住,,,1070412,土地1建物1車位1,二層，見其他登記事項,五層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,960625,120.17,3,2,2,有,有,7800000,64908,其他,0,0,,RPTNMLRLNHNFFAO07CA,56.6,6.22,5.3,,
新竹市,房地(土地+建物),新竹市新竹市關東路１４２巷５號５樓,18.83,住,,,1070415,土地4建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820612,102.02,3,2,2,有,有,5500000,53911,,0,0,,RPQOMLRLNHNFFAO86CA,67.43,0,7.9,,
新竹市,房地(土地+建物),新竹市新竹市延平路二段４１２巷２３號,95.96,,鄉村區,乙種建築用地,1070407,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1050530,220.26,5,2,5,有,無,12380000,56206,,0,0,,RPSOMLRLNHNFFAO07CA,215.48,0,4.78,,
新竹市,房地(土地+建物)+車位,新竹市新竹市長和街８２巷２８號６樓,20.5,商,,,1070417,土地4建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840522,138.91,3,2,2,有,有,6600000,47513,坡道平面,0,0,,RPVOMLRLNHNFFAO37CA,78.35,0.88,9.67,,
新竹市,房地(土地+建物),新竹市新竹市長春街２６巷４號,69,住,,,1070327,土地1建物1車位0,全,二層,透天厝,見使用執照,加強磚造,740424,112.24,5,2,5,有,無,11020000,98182,,0,0,,RPQNMLSLNHNFFAO86CA,92.88,15.16,4.2,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山東路２７０號,23.7,住,,,1070415,土地1建物1車位1,一層，見其他登記事項,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060519,106.53,2,2,2,有,無,20000000,187741,坡道機械,7,0,,RPWPMLOJOHNFFAO17CA,51.59,0,2.94,,
新竹市,房地(土地+建物),新竹市新竹市東大路二段１８８號８樓之１,30.4,住,,,1070405,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870615,166.43,3,2,2,有,有,6600000,39656,,0,0,,RPSOMLMJOHNFFAO09CA,89.01,0,6.79,,
新竹市,房地(土地+建物)+車位,新竹市新竹市經國路三段７３巷２０弄１號４樓,31.64,住,,,1070414,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,810125,131.3,3,2,2,有,有,6600000,50267,坡道平面,0,0,,RPUOMLRLNHNFFAO27CA,80.83,0,7.97,,
新竹市,房地(土地+建物)+車位,新竹市新竹市長春街６２巷２號九樓之９,17.77,其他,,,1070408,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,951012,128.72,2,2,1,有,有,8580000,66656,坡道平面,0,0,,RPPQMLLMNHNFFAO09CA,59.56,5.92,12.69,,
新竹市,房地(土地+建物),新竹市新竹市湳雅街311巷52號,72.75,住,,,1070331,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040730,200.11,4,2,3,有,無,13800000,68962,,0,0,,RPUNMLRLNHNFFAO17CA,173.13,4.38,22.6,,
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂一路１８１號六樓,20.76,住,,,1070331,土地1建物1車位1,六層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030625,187.68,3,2,2,有,有,16400000,87383,坡道平面,31.74,0,,RPSNMLQLNHNFFAO86CA,88.52,6.29,10.97,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山東路６９號十三樓,13.25,商,,,1070407,土地1建物1車位1,十三層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050127,182.02,3,2,2,有,有,13880000,76255,坡道平面,25,0,,RPTNMLQLNHNFFAO96CA,89.04,0.8,11.62,,
新竹市,房地(土地+建物)+車位,新竹市新竹市大學路７０號１６樓之４,18.45,住,,,1070321,土地2建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851114,174.89,3,2,2,有,有,13500000,77191,坡道平面,0,0,,RPOOMLPLNHNFFAO09CA,109.48,1.71,9.56,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城三路１０９號２樓,24.86,其他,,,1070306,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061208,202.56,0,0,0,無,有,12300000,60723,坡道平面,0,2320000,,RPUOMLNLNHNFFAO86CA,97.32,0,11.89,,
新竹市,土地,中央段781地號,262,商,,,1070321,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,52080000,198779,,0,0,,RPVNMLOLNHNFFAO96CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市少年街４５號８樓,6.71,商,,,1070415,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830131,68.51,1,1,1,有,有,3180000,46417,,0,0,,RPSPMLMLNHNFFAO66CA,51.35,0,3.57,,
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂路107號5樓,21.8,住,,,1070407,土地4建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841208,150.91,4,2,2,有,有,7250000,48042,坡道平面,0,0,,RPRPMLSKNHNFFAO07CA,87.99,0.72,9.35,,
新竹市,房地(土地+建物),新竹市新竹市明湖路１９８巷１０弄４號,89,住,,,1070311,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,620507,108.6,6,3,2,有,無,8800000,81031,,0,0,含增建。,RPWNMLMLNHNFFAO86CA,108.6,0,0,,
新竹市,房地(土地+建物),新竹市新竹市建新路60之3號3樓之2,27.62,住,,,1070311,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,861111,149.06,3,2,2,有,有,8200000,55011,,0,0,,RPVQMLLLNHNFFAO96CA,89.44,0.85,7.72,,
新竹市,房地(土地+建物)+車位,新竹市新竹市高翠路６７號四樓之１３,17.26,住,,,1070322,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,960331,72.12,2,2,1,有,有,4250000,58930,坡道平面,0,0,,RPOQMLSKNHNFFAO86CA,19.35,0,6.42,,
新竹市,房地(土地+建物),新竹市新竹市經國路二段１１１號７樓之８,2.94,商,,,1070505,土地2建物1車位0,七層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,860715,27.25,1,1,1,有,有,1100000,40367,,0,0,,RPWNMLRKNHNFFAO27CA,17.53,0,0,,
新竹市,房地(土地+建物),新竹市新竹市美森街５４號,110.4,住,,,1070410,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,,150.4,3,2,2,有,無,9600000,63830,,0,0,,RPSQMLQKNHNFFAO07CA,150.4,0,0,,
新竹市,房地(土地+建物),新竹市新竹市振興路１０２巷２１號５樓,28.27,住,,,1070501,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800701,101.22,6,0,6,有,無,5200000,51373,,0,0,含增建,RPTNMLSKNHNFFAO07CA,70.44,0,8.7,,
新竹市,土地,自由段670-3地號,2,住,,,1070507,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,450000,225000,,0,0,1.買方負擔增值稅金額8306元2.畸零地或有合併使用之交易。,RPOOMLSKNHNFFAO66CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金山七街6巷10號四樓,23.35,住,,,1070416,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061120,103.07,2,2,2,有,有,7700000,71823,坡道機械,7,800000,,RPWOMLSKNHNFFAO47CA,52.75,10.47,3.85,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金山七街6巷10號五樓,23.35,住,,,1070410,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061120,103.07,2,2,2,有,有,7600000,70782,坡道機械,7,800000,,RPXOMLSKNHNFFAO57CA,52.75,10.47,3.85,,
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路１９巷４１號十二樓,17.92,其他,,,1070329,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980721,196.17,4,2,2,有,有,14000000,71370,坡道平面,0,0,,RPQNMLRKNHNFFAO66CA,97.26,0,10.15,,
新竹市,土地,南華段552地號,125.12,住,,,1070409,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,7480000,59783,,0,0,,RPWOMLPKNHNFFAO17CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段３０２號四樓之３,28.72,其他,,,1070426,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030911,151.96,3,2,2,有,有,9500000,62516,坡道平面,0,0,,RPXOMLPKNHNFFAO27CA,78.7,3.68,5.32,,
新竹市,房地(土地+建物),新竹市新竹市東大路二段１７３巷３４號,75,住,,,1070330,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,640415,101.7,4,3,3,有,無,8800000,86529,,0,0,,RPXPMLPKNHNFFAO37CA,101.7,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路４３１巷６６號五樓之１,20.4,住,,,1070414,土地2建物1車位1,五層，見其他登記事項,九層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1030610,101.88,3,2,2,有,有,7600000,74598,升降平面,0,0,,RPVPMLSJOHNFFAO47CA,50.54,6.52,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市國光街23號7樓-2,55.75,住,,,1070420,土地2建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030815,337.19,4,2,3,有,有,21300000,63169,坡道平面,59.66,0,,RPRNMLLKOHNFFAO88CA,166.66,9.83,13.22,,
新竹市,房地(土地+建物),新竹市新竹市武陵路２２號二樓之２,8.85,住,,,1070420,土地1建物1車位0,二層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,970826,126.1,3,2,2,有,有,7800000,61856,,0,0,,RPTNMLMKOHNFFAO56CA,81.81,3.08,5.77,,
新竹市,房地(土地+建物),新竹市新竹市武陵路250巷42號3樓,9.14,商,,,1070423,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,831227,46.28,1,1,1,有,有,1200000,25929,,0,0,,RPQOMLSKNHNFFAO96DA,26.24,0,5.64,,
新竹市,房地(土地+建物),新竹市新竹市東大路四段２７７巷１７弄１１號２樓,34.4,住,,,1070425,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720421,74.5,3,1,1,有,無,2000000,26846,,0,0,親友關係間之交易。,RPVNMLPKNHNFFAO17EA,74.5,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路７５號三樓之３,63.69,住,,,1070319,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,215.5,4,2,2,有,有,12700000,58933,坡道平面,0,0,,RPQOMLNKOHNFFAO66EA,114.52,0,13.77,,
新竹市,房地(土地+建物),新竹市新竹市浸水街191巷62號,262.65,農,,,1070109,土地1建物1車位0,全,,透天厝,,,,159.74,5,2,4,有,無,13179862,82508,,0,0,,RPPPMLPJOHNFFAO76EA,0,0,0,,
新竹市,土地,大庄段52地號,62.71,其他,,,1070502,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,1561379,24898,,0,0,,RPQPMLQKNHNFFAO96EA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市湳雅街１２６巷２６號４樓,28.85,住,,,1070501,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730123,94.49,2,1,1,有,無,4280000,45296,,0,0,,RPPNMLNLNHNFFAO09EA,82.63,0,11.86,,
新竹市,土地,香雅段68地號,247.3,農,,,1070107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,11968000,48395,,0,0,,RPXOMLKMNHNFFAO17EA,0,0,0,,
新竹市,土地,香雅段70地號,257.58,農,,,1070107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,12465600,48395,,0,0,,RPPPMLKMNHNFFAO09EA,0,0,0,,
新竹市,土地,香雅段71地號,162.97,農,,,1070316,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,985800,6049,,0,0,,RPRPMLKMNHNFFAO66EA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市中華路五段６４８巷１１１號七樓之５,12.54,商,,,1070210,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061215,62.03,2,1,1,有,無,3400000,54812,,0,0,土地及建物分次登記案件。前案土地登記收件字號：；93990號105年07月預售屋買賣，新成屋尚未成立管委會。,RPTNMLKKOHNFFAO98CA,35.06,3.29,2.91,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路五段６４８巷１１１號七樓之３,16.73,商,,,1070210,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061215,82.75,2,1,1,有,無,3990000,52367,坡道機械,17.06,550000,土地及建物分次登記案件。前案土地登記收件字號：；土地收件93990號105年07月預售屋買賣，新成屋尚未成立管委會。,RPPNMLLKOHNFFAO68CA,35.49,4.81,3.4,,
新竹市,房地(土地+建物)+車位,新竹市新竹市大學路70號6樓之4,18.45,住,,,1070323,土地2建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851114,174.89,3,2,2,有,有,12800000,73189,坡道平面,0,0,,RPUNMLRKNHNFFAO07CA,109.48,1.71,9.56,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路１１７號二十五樓之２,24.73,商,,,1070419,土地1建物1車位2,二十五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050125,276.87,4,2,2,有,有,22180000,90155,坡道平面,58.58,2500000,,RPTRMLQKNHNFFAO27CA,128.36,4.09,16,,
新竹市,土地,雅溪段683地號,32.32,,山坡地保育區,農牧用地,1070410,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,3350000,103651,,0,0,含增建或未登記建物。,RPOSMLQKNHNFFAO86CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市竹光路８號８樓之２１,3.73,住,,,1070410,土地1建物1車位0,八層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860205,36.25,1,1,1,有,有,1800000,49655,,0,0,,RPXOMLQKNHNFFAO37CA,20.6,0,5.03,,
新竹市,房地(土地+建物),新竹市新竹市大湖路７１巷３弄５８號,100.03,,山坡地保育區,丙種建築用地,1070417,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,840501,199.83,4,2,3,有,有,4900000,24521,,0,0,,RPOPMLQKNHNFFAO56CA,186.4,4.46,8.94,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路７７號八樓之３,63.69,住,,,1070507,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,215.5,4,2,2,有,有,14200000,65893,坡道平面,0,0,為尊重權利人隱私權主張地政士無法入屋現場勘查由權利人提供建物現況格局實際資訊供地政士申報登錄 本件為軍宅閉鎖期間內之買賣案件,RPQPMLQKNHNFFAO76CA,114.52,0,13.77,,
新竹市,房地(土地+建物)+車位,新竹市新竹市立鵬路９８號１７樓,24.11,商,,,1070501,土地1建物1車位2,十七層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031117,330.34,4,2,2,有,有,20420000,61815,坡道平面,0,2050000,,RPUPMLQKNHNFFAO17CA,174.73,0,21.23,,
新竹市,土地,金山段264地號,83,住,,,1070327,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,11300000,136145,,0,0,,RPXRMLRKNHNFFAO77CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市中華路二段６２３巷３號５樓,19.78,商,,,1070317,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710622,90.71,3,2,2,有,無,3900000,42994,,0,0,,RPUOMLRKNHNFFAO17CA,67.34,0,14.76,,
新竹市,房地(土地+建物),新竹市新竹市南大路３３５號,172,商,,,1070503,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,,382.67,0,0,0,無,無,38000000,99302,,0,0,一樓店面,RPUPMLLLNHNFFAO76CA,371.19,11.48,0,,
新竹市,房地(土地+建物),新竹市新竹市中華路五段６４８巷１１１號八樓之２,13.24,商,,,1070210,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061215,65.46,3,1,2,有,無,4500000,68744,,0,0,,RPXNMLOLNHNFFAO17CA,35.77,2.86,4.92,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金竹路120號,43.44,住,,,1070409,土地1建物2車位3,一層，騎樓,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,871015,407.68,0,0,0,無,有,22500000,55190,坡道機械,0,0,,RPQOMLPLNHNFFAO66CA,196.98,0,16.06,,
新竹市,房地(土地+建物),新竹市新竹市四維路９３號７樓之２,2.41,其他,,,1070415,土地2建物1車位0,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,870302,32.78,1,1,1,有,有,1700000,51861,,0,0,,RPTOMLRLNHNFFAO17CA,19.58,0,3.09,,
新竹市,土地,南華段442地號,1212.55,商,,,1070410,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,124710000,102849,,0,0,,RPSOMLLMNHNFFAO56CA,0,0,0,,
新竹市,土地,南華段443地號,213.7,商,,,1070410,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,21970000,102808,,0,0,,RPUOMLLMNHNFFAO76CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市西濱路一段２７５巷２７號,71.57,住,,,1070210,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041130,216.4,5,2,4,有,無,9800000,45287,,0,0,親友、員工或其他特殊關係間之交易。；,RPTOMLSLNHNFFAO27CA,207.59,0,8.81,,
新竹市,房地(土地+建物),新竹市新竹市東大路四段２７７巷１２號３樓,35.38,住,,,1070326,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,720421,74.51,3,2,1,有,無,1900000,25500,,0,0,,RPWRMLLJOHNFFAO07CA,74.51,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段３０２號十二樓之３,28.72,其他,,,1070405,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030911,156.58,3,2,2,有,有,10400000,66420,坡道平面,0,0,增建:陽台外推,RPXRMLLJOHNFFAO17CA,78.7,3.68,5.32,,
新竹市,房地(土地+建物),新竹市新竹市武陵路２７６巷１號３樓,28.65,住,,,1070327,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701228,113.99,3,2,2,有,無,4150000,36407,,0,0,,RPRNMLMJOHNFFAO88CA,87.21,0,13.58,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路７５號四樓之２,63.69,住,,,1070320,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,215.5,3,2,2,有,有,12000000,55684,坡道平面,0,0,此案為軍宅買賣，期間屆滿後移轉。,RPVOMLPJOHNFFAO07CA,114.52,0,13.77,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路７５號三樓之５,63.31,住,,,1070319,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,214.29,3,2,2,有,有,11200000,52266,坡道平面,0,0,此案為軍宅買賣，期間屆滿後移轉。,RPVNMLTLNHNFFAO47CA,113.84,0,13.77,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路７５號二樓之１,63.69,住,,,1070319,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,215.5,3,2,2,有,有,12200000,56613,坡道平面,0,0,此案為軍宅買賣，期間屆滿後移轉。,RPTPMLLMNHNFFAO76CA,114.52,0,13.77,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路９１號六樓之３,56.44,住,,,1070319,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,191.3,3,2,2,有,有,12000000,62729,坡道平面,0,0,此案為軍宅買賣，期間屆滿後的移轉。,RPUPMLLMNHNFFAO86CA,100.45,0,13.57,,
新竹市,房地(土地+建物),新竹市新竹市竹光路７８巷７弄１６號２樓,31.25,住,,,1070412,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,781110,126.1,3,2,2,有,無,4600000,36479,,0,0,,RPTOMLKMNHNFFAO56CA,89.59,0,11.65,,
新竹市,房地(土地+建物)+車位,新竹市新竹市鐵道路一段２８巷１１５號２樓,19.89,其他,,,1070418,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020916,143.8,3,2,2,有,有,10400000,72323,坡道平面,0,0,含增建。,RPPPMLKMNHNFFAO88CA,77.14,0,8.94,,
新竹市,房地(土地+建物),新竹市新竹市延平路一段３１７巷８５弄６３號,63.75,,鄉村區,乙種建築用地,1070402,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690703,107.1,3,2,1,有,無,5000000,46685,,0,0,,RPROMLRLNHNFFAO96CA,107.1,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路９７號六樓之１,63.31,住,,,1070323,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,214.29,4,2,2,有,有,13000000,60665,坡道平面,0,0,此案為軍宅買賣，期間屆滿後移轉。,RPTOMLPLNHNFFAO96CA,113.84,0,13.77,,
新竹市,房地(土地+建物)+車位,新竹市新竹市南勢十二街２１號五樓之３,34.45,,鄉村區,乙種建築用地,1070422,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020430,119.7,3,2,2,有,有,7320000,61153,其他,5.15,0,,RPVNMLPLNHNFFAO07CA,81.38,0,6.03,,
