鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,房地(土地+建物),新竹市新竹市香村路８８０巷８１號,30.06,,山坡地保育區,丙種建築用地,1061014,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690506,30.69,0,1,1,有,無,770000,25090,,0,0,,RPUPMLNKJIMFFAO09CA,30.69,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市明湖路１０５０巷２７８號４樓,50.64,,山坡地保育區,丙種建築用地,1061027,土地2建物1車位2,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860715,162.17,2,2,1,有,有,3000000,18499,坡道平面,84.98,0,,RPQOMLPKJIMFFAO78CA,57.37,0,6.45,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６４０巷１９２號七樓之３,24.15,住,,,1061031,土地3建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050930,129.8,2,2,1,有,有,7880000,65683,坡道平面,28.1,1200000,,RPUOMLRKJIMFFAO76CA,59.5,1.75,7.91,,
新竹市,房地(土地+建物)+車位,新竹市新竹市西濱路一段３０６號五樓之１,32.69,住,,,1061009,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020715,109.75,3,2,2,有,有,5500000,50109,坡道機械,0,0,,RPUNMLTKJIMFFAO86CA,64.11,0,4.11,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山東路11號2樓,14.43,商,,,1061101,土地2建物1車位1,二層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050501,172.4,3,2,2,有,有,11920000,74360,坡道平面,26.22,1050000,,RPWNMLKLJIMFFAO88CA,88.26,0,10.97,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山東路11號13樓,14.43,商,,,1061101,土地2建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050501,172.4,3,2,2,有,有,11200000,69435,坡道平面,26.22,1050000,,RPROMLKLJIMFFAO48CA,88.26,0,10.97,,
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂一路４８０號６樓,20.38,住,,,1061003,土地1建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001001,157.65,3,2,2,有,有,10300000,65335,坡道平面,0,1000000,,RPPPMLMLJIMFFAO58CA,73.22,5.44,8.64,,
新竹市,房地(土地+建物)+車位,新竹市新竹市經國路一段454巷58號5樓,29.11,住,,,1061002,土地1建物1車位1,五層，六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800115,163.79,4,2,2,有,有,6800000,41517,坡道機械,0,0,,RPTOMLPLJIMFFAO56CA,100.16,0,15.37,,
新竹市,房地(土地+建物),新竹市新竹市竹光路７８巷１５弄２０號５樓,31.6,住,,,1061013,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780404,106.77,3,2,2,有,無,3500000,32781,,0,0,,RPSNMLQLJIMFFAO09CA,81.8,0,10.33,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山東路23號15樓,14.43,商,,,1061030,土地2建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050501,172.4,3,2,2,有,有,12500000,77644,坡道平面,26.22,1150000,,RPOOMLRLJIMFFAO88CA,88.26,0,10.97,,
新竹市,房地(土地+建物),新竹市新竹市光復路二段１５５巷１０弄１３號,37.7,住,,,1061026,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,132.44,3,2,2,有,無,7800000,58895,,0,0,,RPRPMLTLJIMFFAO86CA,96.5,21.38,0,,
新竹市,土地,福林段246-2地號,1,其他,,,1061020,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,166000,0,,0,0,,RPXOMLKMJIMFFAO56CA,0,0,0,,
