鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅東街６號八樓之２,29.98,,鄉村區,乙種建築用地,1090227,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081017,148.89,3,2,2,有,有,9880000,73242,坡道平面,33.11,1400000,,RPRPMLSKNHPFFAO27CA,71,0,7.34,,
新竹市,房地(土地+建物)+車位,新竹市新竹市公道五路二段３０３號７樓,28.46,住,,,1090316,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980922,191.59,4,2,2,有,有,15880000,82885,坡道平面,0,0,含增建或未登記建物。；,RPXNMLSKNHPFFAO67CA,105.22,6.06,10.08,,
新竹市,房地(土地+建物),新竹市新竹市建中一路39號7樓之3,9.06,商,,,1090324,土地1建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831228,96.24,3,2,2,有,有,6680000,69410,,0,0,,RPXOMLTKNHPFFAO87CA,66.81,0,9.84,,
新竹市,房地(土地+建物)+車位,新竹市新竹市公道五路二段357號7樓之1,35.49,住,,,1090324,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,961206,207.22,3,2,2,有,有,16200000,78178,坡道平面,0,0,,RPXNMLPLNHPFFAO47CA,95.07,9.28,13.45,,
新竹市,房地(土地+建物),新竹市新竹市大庄路８６巷５弄１３號３樓,22.09,住,,,1090401,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830301,97.3,3,2,2,有,有,4270000,43885,,0,0,,RPTNMLQLNHPFFAO17CA,71.47,0,9.77,,
新竹市,房地(土地+建物)+車位,新竹市新竹市八德路２１３號十三樓,32.75,都市：其他:複合商業區,,,1090411,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,971126,227.43,4,2,2,有,有,18180000,99442,坡道平面,51.65,700000,,RPQQMLTJOHPFFAO37CA,109.04,13.25,11.8,,
新竹市,房地(土地+建物),新竹市新竹市仁愛街６７號４樓,32.67,住,,,1090405,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711224,86.91,3,2,2,有,無,7000000,80543,,0,0,,RPOOMLKKOHPFFAO78CA,86.91,0,0,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街51巷31號,252.48,,山坡地保育區,丙種建築用地,1080114,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,203.71,4,2,3,有,有,11650000,57189,,0,0,,RPTPMLSLPHPFFAO97EA,184.16,0,19.56,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街51巷33號,222.98,,山坡地保育區,丙種建築用地,1080113,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,199.18,4,2,3,有,有,11150000,55980,,0,0,,RPVPMLSLPHPFFAO18EA,179.79,0,19.4,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街５１巷３５號,222.98,,山坡地保育區,丙種建築用地,1080309,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,199.18,4,2,3,有,有,10980000,55126,,0,0,,RPUQMLSLPHPFFAO18EA,179.79,0,19.4,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街５１巷３７號,236.79,,山坡地保育區,丙種建築用地,1080113,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,199.18,4,2,3,有,有,11220000,56331,,0,0,,RPWQMLSLPHPFFAO38EA,179.79,0,19.4,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街５１巷４７號,247.48,,山坡地保育區,丙種建築用地,1071231,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,199.32,4,2,3,有,有,11980000,60104,,0,0,,RPXQMLSLPHPFFAO48EA,179.79,0,19.54,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街５１巷４５號,228.88,,山坡地保育區,丙種建築用地,1071228,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,199.32,4,2,3,有,有,11200000,56191,,0,0,,RPORMLSLPHPFFAO67EA,179.79,0,19.54,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街５１巷４３號,231.12,,山坡地保育區,丙種建築用地,1080118,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,199.32,4,2,3,有,有,11750000,58950,,0,0,,RPPRMLSLPHPFFAO77EA,179.79,0,19.54,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街５１巷４１號,218.62,,山坡地保育區,丙種建築用地,1080201,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,196.5,4,2,3,有,有,11520000,58626,,0,0,,RPQRMLSLPHPFFAO87EA,177.01,0,19.5,,
新竹市,房地(土地+建物),新竹市新竹市閑谷街５１巷３９號,241.73,,山坡地保育區,丙種建築用地,1080115,土地8建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090303,208.36,4,2,3,有,有,12340000,59224,,0,0,,RPTRMLSLPHPFFAO18EA,185.72,0,22.65,,
新竹市,房地(土地+建物)+車位,新竹市新竹市振興路１３號三樓,67.03,住,,,1090409,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,830708,219.58,4,2,3,有,無,9550000,43492,一樓平面,0,0,含增建或未登記建物。；增建電梯,RPUOMLTLNHPFFAO67CA,162.94,0,33.72,,
新竹市,房地(土地+建物)+車位,新竹市新竹市民主路５７巷９號二樓,37.13,住,,,1090312,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1040416,144.37,2,2,2,有,有,14800000,102514,坡道平面,0,0,,RPQOMLMJOHPFFAO09CA,86.65,0,10.24,,
新竹市,房地(土地+建物),新竹市新竹市明湖路1050巷134號5樓,26.83,,山坡地保育區,丙種建築用地,1090403,土地3建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831114,92.71,4,2,3,有,有,2650000,28584,,0,0,含增建或未登記建物。；急買急賣。；增建部份為夾層,RPUNMLOLNHPFFAO07CA,42.98,0,6.68,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路四段286號十三樓之7,16.34,住,,,1090414,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040505,127.9,2,2,1,有,有,7200000,56294,坡道平面,31.93,0,,RPPOMLOLNHPFFAO66CA,56.5,3.54,7.79,,
新竹市,房地(土地+建物),新竹市新竹市明湖路1005巷6號,444.71,都市：其他:甲種風景區,,,1090327,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,891220,346.01,5,2,3,有,有,22800000,65894,,0,0,,RPRPMLPLNHPFFAO07CA,342.81,0,3.2,,
新竹市,房地(土地+建物),新竹市新竹市明湖路175巷56號,74.2,住,,,1070707,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090114,239.65,4,2,3,有,無,16900000,70520,,0,0,,RPWPMLKLNHPFFAO07CA,210.48,7.5,21.67,,
新竹市,房地(土地+建物),新竹市新竹市明湖路175巷60號,74.2,住,,,1071018,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090114,239.65,4,2,3,有,無,17200000,71771,,0,0,,RPXPMLKLNHPFFAO17CA,210.48,7.5,21.67,,
新竹市,房地(土地+建物),新竹市新竹市武陵路228巷98號,84.15,住,,,1090225,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,950116,283.33,5,2,3,有,有,17000000,60001,,0,0,,RPWOMLKLNHPFFAO96CA,241.42,2.04,16.46,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈濟路２３８號十七樓之５,30.29,住,,,1090403,土地1建物1車位2,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020915,263.02,4,2,2,有,有,21460000,81591,坡道平面,46.3,0,,RPVNMLSKNHPFFAO47CA,128.11,5.35,15.42,,
新竹市,房地(土地+建物)+車位,新竹市新竹市武陵路７３巷２０號九樓,45.09,住,,,1090419,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,930915,169.67,3,2,2,有,有,8450000,49803,坡道平面,0,0,,RPVPMLSKNHPFFAO67CA,101.11,0,12.27,,
新竹市,房地(土地+建物),新竹市新竹市浸水街１９１巷１１７弄２號,90.29,農,,,1090424,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,671207,76.44,4,1,3,有,無,4000000,52329,,0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPTNMLNKNHPFFAO76CA,76.44,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市明湖路７４９號地下一層之２７,14.1,都市：其他:甲之三種風景區,,,1090411,土地1建物1車位1,地下一層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,940220,79.91,1,1,1,有,有,3000000,37542,坡道平面,29.45,0,,RPTOMLNKNHPFFAO86CA,32.59,0,0,,
新竹市,土地,港南段244地號,111.89,,特定農業區,甲種建築用地,1090305,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2800000,25025,,0,0,含增建或未登記建物。；本買賣價金包含地上未保存建物之價格,RPTOMLOKNHPFFAO96CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市民族路２５５號２樓之１,34.93,住,,,1090406,土地1建物1車位1,二層,八層,辦公商業大樓,辦公室,鋼筋混凝土造,850131,215.53,0,0,0,無,有,9800000,45469,升降機械,0,0,,RPVQMLPKNHPFFAO47CA,141.27,0,19.7,,
新竹市,房地(土地+建物),新竹市新竹市長興街１２６號,77.59,都市：其他:道路用地,,,1090425,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,,138.76,3,2,2,有,無,4500000,32430,,0,0,,RPORMLPKNHPFFAO86CA,138.76,0,0,,
新竹市,房地(土地+建物),新竹市新竹市東大路三段２９１巷２５號,67.51,住,,,1090327,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080725,219.42,4,2,5,有,有,15080000,68727,,0,0,有電梯,RPQNMLPKNHPFFAO66CA,198.94,0,20.2,,
新竹市,房地(土地+建物),新竹市新竹市天府路一段９８之５號,66.73,住,,,1090420,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080725,219.42,4,2,5,有,有,13920000,63440,,0,0,有電梯,RPRNMLPKNHPFFAO76CA,198.94,0,20.2,,
新竹市,房地(土地+建物),新竹市新竹市天府路一段９８之７號,69.24,住,,,1090420,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080725,228.45,4,2,5,有,有,15500000,67849,,0,0,有電梯,RPSNMLPKNHPFFAO86CA,206.84,0,21.33,,
新竹市,房地(土地+建物),新竹市新竹市天府路一段９８之１號,67.13,住,,,1090311,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080725,220.58,4,2,5,有,有,14680000,66552,,0,0,有電梯,RPTNMLPKNHPFFAO96CA,199.94,0,20.36,,
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路１９巷２３號七樓,19.05,都市：其他:科技產業專用區,,,1090416,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980721,206.76,4,2,2,有,有,17000000,82221,坡道平面,0,0,,RPTQMLPKNHPFFAO27CA,101.05,0,13.8,,
新竹市,土地,民主段989地號,172.91,都市：其他:道路用地,,,1090415,土地8建物0車位0,,,其他,,,,0,0,0,0,有,無,4180000,24174,,0,0,包含公共設施保留地之交易。,RPVNMLOKNHPFFAO07CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市新源街６２巷３１號７樓,16.47,商,,,1090411,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.08,4,2,2,有,有,8500000,58187,,0,0,含增建或未登記建物。；,RPWNMLOKNHPFFAO17CA,103.13,0,8.76,,
新竹市,房地(土地+建物)+車位,新竹市新竹市明湖路１２００巷４７號六樓之３,17.91,,山坡地保育區,丙種建築用地,1090410,土地5建物1車位1,六層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,970522,72.6,1,1,1,有,有,2700000,37190,坡道平面,0,0,,RPSPMLSKNHPFFAO37CA,32.46,0.68,0.12,,
新竹市,房地(土地+建物),新竹市新竹市明湖路309巷49號,96.84,住,,,1090405,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000822,280.71,4,2,5,有,無,15000000,53436,,0,0,,RPSQMLTKNHPFFAO57CA,245.14,13.55,22.02,,
新竹市,房地(土地+建物),新竹市新竹市學府路８６號２樓之２,4.96,都市：其他:研判中,,,1090415,土地3建物1車位0,二層,七層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,800909,32.41,1,1,1,有,有,1875000,57853,,0,0,,RPWQMLTKNHPFFAO97CA,16.6,0,6.64,,
新竹市,房地(土地+建物),新竹市新竹市花園新城一街３４號,127.59,,山坡地保育區,丙種建築用地,1090402,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,,152.15,4,3,3,有,無,6150000,40421,,0,0,,RPXQMLTKNHPFFAO08CA,145.82,2.05,4.28,,
新竹市,房地(土地+建物),新竹市新竹市光復路一段３０巷１２號,99,住,,,1090411,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,591231,86.38,8,2,8,有,無,9100000,105348,,0,0,含增建或未登記建物。；,RPROMLTKNHPFFAO27CA,86.38,0,0,,
新竹市,土地,自由段343-11地號,131.62,住,,,1090425,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,6931440,52663,,0,0,受債權債務影響或債務抵償之交易。；,RPVNMLMLNHPFFAO96CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市城北街１３７巷１１弄６號５樓之３,8.98,住,,,1090328,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,820628,39.04,1,1,1,有,無,1465000,37526,,0,0,,RPWOMLOJOHPFFAO27CA,26.1,0,5.85,,
新竹市,土地,麗園段322-29地號,2732.19,,山坡地保育區,農牧用地,1090320,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,11000000,4026,,0,0,,RPXOMLOJOHPFFAO37CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市金山街１７１號３樓之１,13.55,住,,,1090418,土地1建物1車位0,三層,四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,901231,36.04,1,1,1,有,有,2400000,66593,,0,0,含增建或未登記建物。；,RPPPMLQLNHPFFAO96CA,22.99,0,3.84,,
新竹市,房地(土地+建物),新竹市新竹市光復路二段１５５巷１０弄２６號４樓,33.2,住,,,1090426,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701006,100.41,5,0,5,有,無,5300000,52784,,0,0,,RPXNMLKKOHPFFAO96CA,88.25,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號2樓之1,13.1,商,,,1070805,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.04,2,2,2,有,有,7980000,90963,其他,20.83,320000,,RPPNMLLKOHPFFAO88CA,49.09,0,5.1,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號2樓之2,13.1,商,,,1071203,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.39,2,2,2,有,有,8180000,96931,,0,0,,RPQNMLLKOHPFFAO98CA,49.15,0,5.2,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號3樓之1,13.1,商,,,1071115,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.2,2,2,2,有,有,7080000,84086,,0,0,,RPRNMLLKOHPFFAO09CA,49.09,0,5.1,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號3樓之2,13.1,商,,,1071029,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.22,2,2,2,有,有,8000000,90627,其他,20.83,352000,,RPSNMLLKOHPFFAO56CA,49.15,0,5.2,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號4樓之1,13.1,商,,,1070807,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.2,2,2,2,有,有,6660000,79097,,0,0,,RPTNMLLKOHPFFAO66CA,49.09,0,5.1,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號4樓之2,13.1,商,,,1070805,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.39,2,2,2,有,有,6680000,79156,,0,0,,RPUNMLLKOHPFFAO76CA,49.15,0,5.2,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號5樓之1,13.1,商,,,1070827,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.2,2,2,2,有,有,7280000,86461,,0,0,,RPVNMLLKOHPFFAO86CA,49.09,0,5.1,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號5樓之2,13.1,商,,,1070824,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.39,2,2,2,有,有,6460000,76549,,0,0,,RPWNMLLKOHPFFAO96CA,49.15,0,5.2,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號6樓之1,13.1,商,,,1070807,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.04,2,2,2,有,有,7480000,85501,其他,20.83,280000,,RPXNMLLKOHPFFAO07CA,49.09,0,5.1,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號6樓之2,13.1,商,,,1070810,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.39,2,2,2,有,有,7080000,83896,,0,0,,RPOOMLLKOHPFFAO88CA,49.15,0,5.2,,
新竹市,房地(土地+建物)+車位,新竹市新竹市新光路７９號十一樓,15.1,住,,,1090223,土地2建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840325,157.13,3,2,2,有,有,9000000,57277,坡道平面,0,0,,RPXPMLKKOHPFFAO17CA,91.4,1.74,11.84,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號7樓之1,13.1,商,,,1070805,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.2,2,2,2,有,有,7380000,87648,,0,0,,RPPNMLMKOHPFFAO98CA,49.09,0,5.1,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號7樓之2,13.1,商,,,1070815,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.22,2,2,2,有,有,7480000,84939,其他,20.83,312000,,RPQNMLMKOHPFFAO09CA,49.15,0,5.2,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號8樓之1,13.1,商,,,1070805,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.04,2,2,2,有,有,8120000,92626,其他,20.83,320000,,RPRNMLMKOHPFFAO56CA,49.09,0,5.1,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號8樓之2,13.1,商,,,1070805,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.22,2,2,2,有,有,8200000,92997,其他,20.83,352000,,RPSNMLMKOHPFFAO66CA,49.15,0,5.2,,
新竹市,房地(土地+建物),新竹市新竹市中華路2段170巷49號9樓之1,13.1,商,,,1070926,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,84.2,2,2,2,有,有,7890000,93705,,0,0,,RPTNMLMKOHPFFAO76CA,49.09,0,5.1,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號9樓之2,13.1,商,,,1070808,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.22,2,2,2,有,有,7500000,85176,其他,20.83,312000,,RPUNMLMKOHPFFAO86CA,49.15,0,5.2,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號10樓之1,13.1,商,,,1070803,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.04,2,2,2,有,有,7500000,85738,其他,20.83,280000,,RPVNMLMKOHPFFAO96CA,49.09,0,5.1,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路2段170巷49號10樓之2,13.1,商,,,1070803,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090225,105.22,2,2,2,有,有,7500000,85176,其他,20.83,312000,,RPWNMLMKOHPFFAO07CA,49.15,0,5.2,,
新竹市,房地(土地+建物)+車位,新竹市新竹市湳雅街１７６之１號六樓之６,7.66,住,,,1090412,土地1建物1車位1,六層,七層,套房(1房1廳1衛),辦公室,鋼筋混凝土造,971101,47.92,1,1,1,有,有,3730000,77838,升降機械,0,0,含增建或未登記建物。；增建夾層,RPTPMLQLNHPFFAO37CA,20.85,3.91,1.79,,
新竹市,房地(土地+建物),新竹市新竹市光復路１段３８之１號７Ｆ之２　,19.25,住,,,1090328,土地3建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800801,125.69,3,2,2,有,有,5290000,42088,,0,0,,RPPPMLOJOHPFFAO66CA,79.66,0,10.27,,
新竹市,房地(土地+建物),新竹市新竹市明湖路１０５０巷１４８號４樓,12,,山坡地保育區,丙種建築用地,1090314,土地3建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,831114,41.09,1,2,2,有,有,2000000,48674,,0,0,,RPUNMLSKNHPFFAO37CA,19.04,0,3.2,,
新竹市,土地,復中段655-4地號,41.93,住,,,1090429,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,9000000,214643,,0,0,親友、員工或其他特殊關係間之交易。；,RPPQMLLLNHPFFAO56CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路１０號四樓之１,8.36,商,,,1090413,土地4建物1車位1,四層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,960703,207.28,3,2,2,有,有,15000000,72366,坡道平面,44.6,0,,RPSNMLLLNHPFFAO56CA,109.48,0.84,14.24,,
新竹市,房地(土地+建物)+車位,新竹市新竹市新莊街185巷52號,35.94,住,,,1090322,土地2建物1車位2,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,980909,263.31,5,2,3,有,有,20600000,78235,坡道平面,0,0,,RPQPMLTKNHPFFAO27CA,147.3,8.8,13.16,,
