鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,房地(土地+建物),新竹市新竹市竹光路95巷4弄3號,64,住,,,1090101,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,600709,81.96,5,4,3,有,無,9650000,117740,,0,0,含增建或未登記建物。；,RPWPMLOKKHPFFAO07CA,81.96,0,0,,
新竹市,房地(土地+建物),新竹市新竹市鐵道路一段58號,71.02,其他,,,1081212,土地1建物1車位0,一層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020916,215.76,0,0,0,無,有,26000000,120504,,0,0,,RPQOMLPKKHPFFAO09CA,141.14,0,0,,
新竹市,房地(土地+建物),新竹市新竹市新竹市經國路二段185號三樓之5,3.96,商,,,1090112,土地1建物1車位0,三層,十一層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,971108,37.01,1,1,1,有,有,2600000,70251,,0,0,,RPQPMLPKKHPFFAO56CA,21.46,1.1,2.9,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路１３７號２１樓之６,14.86,商,,,1090105,土地1建物1車位1,二十一層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031208,185.58,3,2,2,有,有,14750000,79481,坡道平面,0,0,,RPPOMLQKKHPFFAO09CA,95.57,1.96,7.63,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山東路８１號十八樓,18.86,商,,,1090202,土地1建物1車位2,十八層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050127,273.1,3,2,2,有,有,22800000,83486,坡道平面,50,0,,RPWNMLRKKHPFFAO17CA,127.1,2.45,14.84,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路９９號四樓之１,63.69,住,,,1081206,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1000713,215.5,3,2,2,有,有,13500000,62645,坡道平面,0,0,,RPXNMLRKKHPFFAO27CA,114.52,0,13.77,,
新竹市,房地(土地+建物),新竹市新竹市東大路三段４３９巷１７弄８號,65.45,住,,,1081227,土地5建物1車位0,全,二層,透天厝,住家用,加強磚造,681107,97.2,2,2,2,有,無,3000000,30864,,0,0,,RPROMLRKKHPFFAO76CA,97.2,0,0,,
新竹市,房地(土地+建物),新竹市新竹市中山路２３３之３號十樓,5.92,商,,,1081216,土地1建物1車位0,十層,十層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,960606,37.79,1,1,1,有,有,2980000,78857,,0,0,,RPUOMLTKKHPFFAO27CA,22.39,3.14,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市光華二街99號13樓之2,28.02,住,,,1090110,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841120,201.02,4,2,2,有,有,9400000,46762,坡道平面,0,0,,RPSNMLKLKHPFFAO78CA,173.18,1.89,11.66,,
新竹市,房地(土地+建物),新竹市新竹市寶山路１６８號,22.69,住,,,1081201,土地1建物1車位0,一層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,890710,100.03,1,1,1,有,無,7200000,71978,,0,0,,RPSNMLLLKHPFFAO88CA,55.88,2.43,22.42,,
新竹市,房地(土地+建物),新竹市新竹市竹光路８號３樓之８,3.73,住,,,1081202,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860205,36.22,1,0,1,有,有,1750000,48316,,0,0,,RPTPMLMLKHPFFAO66CA,20.8,0,4.8,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路三段８５號１２樓之３,5.27,商,,,1081228,土地3建物1車位1,十二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,820817,52.75,1,2,1,有,有,2470000,46825,升降機械,0,0,,RPRPMLMLKHPFFAO09CA,38.59,0.82,3.82,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東華路７號四樓之１５,14.92,住,,,1081229,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030829,136.59,3,2,1,有,有,7420000,54323,坡道平面,37.43,0,,RPTQMLMLKHPFFAO76CA,63.72,0,4.88,,
新竹市,房地(土地+建物),新竹市新竹市經國路一段２４５巷８之１號,123.4,,特定農業區,甲種建築用地,1081130,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,137.7,4,3,3,有,無,12300000,89325,,0,0,含增建或未登記建物。；,RPPRMLMLKHPFFAO09CA,126.48,11.22,0,,
新竹市,房地(土地+建物),新竹市新竹市延平路一段２１４巷２弄１６號,55,住,,,1081113,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,631128,100.99,2,2,2,有,無,6800000,67333,,0,0,,RPQNMLOLKHPFFAO98CA,100.99,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市公園路３２６之２號三樓,32.27,住,,,1081228,土地2建物1車位1,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050507,189.5,4,2,2,有,有,14200000,74934,升降機械,0,0,,RPPQMLOLKHPFFAO56CA,103.35,0,15.5,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅東街８號二樓之３,29.98,,鄉村區,乙種建築用地,1081213,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081017,148.46,3,2,2,有,有,9200000,68054,坡道平面,33.11,1350000,,RPWNMLRLKHPFFAO27CA,71,0,7.34,,
新竹市,房地(土地+建物),新竹市新竹市北區北新街2巷1號,68.33,住,,,1090120,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,52.32,4,2,2,有,無,6000000,114679,,0,0,,RPPOMLRLKHPFFAO66CA,52.32,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市長和街82巷24號,18.34,商,,,1081231,土地4建物1車位1,一層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,840522,129.29,3,2,2,有,有,7200000,55689,坡道平面,0,0,含增建或未登記建物。；,RPUNMLMJLHPFFAO09CA,70.9,11.26,0,,
新竹市,房地(土地+建物),新竹市新竹市至善街３１巷２１之１號八樓,14.7,,山坡地保育區,丙種建築用地,1090117,土地2建物1車位0,八層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,870513,31.79,1,1,1,有,有,600000,18874,,0,0,,RPPOMLQJLHPFFAO09CA,17,0,3.4,,
新竹市,房地(土地+建物),新竹市新竹市光華二街1號-2,8.08,住,,,1081206,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821104,67.05,2,1,1,有,有,3900000,58166,,0,0,,RPQNMLSJLHPFFAO66CA,47.16,0,4.38,,
新竹市,土地,五福段872地號,28.69,工,,,1081223,土地9建物0車位0,,,其他,,,,0,0,0,0,有,無,392050,13665,,0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLRKLHPFFAO17CA,0,0,0,,
新竹市,土地,崙子段2086-47地號,100,住,,,1090203,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,10350000,103500,,0,0,向政府機關承購之案件。；,RPSNMLNKKHPFFAO56EA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市香北路170號8樓,25.77,住,,,1090122,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,861210,155,4,2,2,有,有,5800000,37419,,0,0,,RPSOMLPKKHPFFAO86EA,97.49,0,11.37,,
新竹市,土地,溪橋段402-3地號,8.09,,特定農業區,甲種建築用地,1090104,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,500000,61805,,0,0,親友、員工或其他特殊關係間之交易。；,RPVPMLMKKHPFFAO96EA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路９２巷４７號五樓之２,33.98,住,,,1090104,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041005,223.94,4,2,2,有,有,16000000,82124,升降平面,51.03,1800000,,RPUPMLNKMHPFFAO17EA,113.86,0,12.67,,
新竹市,房地(土地+建物),新竹市新竹市中山路５３號９樓,16.89,商,,,1090115,土地2建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850125,141.01,3,2,2,有,有,9000000,63825,,0,0,,RPVOMLLKLHPFFAO66CA,100.59,0,4.16,,
新竹市,土地,樹下段916地號,757.5,,特定農業區,農牧用地,1090107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,5270000,6957,,0,0,,RPWOMLLKLHPFFAO76CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路１２５巷２號十三樓之２,30.01,住,,,1070420,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,227.29,4,2,2,有,無,15520000,74254,坡道平面,50.6,2400000,新成屋尚未成立管委會,RPQPMLMLKHPFFAO98CA,103.3,4.35,10.78,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山西路１２８號三樓,19.64,住,,,1081225,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020513,152.37,3,2,2,有,有,10500000,68911,坡道機械,23.24,0,,RPOSMLMLKHPFFAO09CA,79.32,3.45,8.41,,
新竹市,房地(土地+建物),新竹市新竹市花園新城二街３１號,126.93,,山坡地保育區,丙種建築用地,1090102,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,,152.15,4,2,3,有,無,7800000,51265,,0,0,含增建或未登記建物。；,RPRSMLMLKHPFFAO76CA,145.82,2.05,4.28,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路１２５巷８號五樓之５,23.02,住,,,1070401,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,166.74,3,2,2,有,無,10520000,66073,坡道平面,26.44,1250000,新成屋尚未成立管委會,RPSPMLMLKHPFFAO56CA,82.43,2.29,8.97,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路１２５巷８號八樓之２,22.88,住,,,1070331,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,164.61,3,2,2,有,無,10800000,69776,坡道平面,24.16,1000000,新成屋尚未成立管委會,RPUPMLMLKHPFFAO76CA,82.43,2.29,9.03,,
新竹市,房地(土地+建物)+車位,新竹市新竹市明湖路１０５０巷３１０號５樓,41.63,,山坡地保育區,丙種建築用地,1081227,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860715,106.92,3,2,1,有,無,3320000,31051,坡道平面,30.98,0,,RPVPMLMLKHPFFAO86CA,57.37,0,7.5,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路１２５巷８號九樓之２,23.03,住,,,1080218,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,166.89,3,2,2,有,無,11300000,72624,坡道平面,26.44,1100000,新成屋尚未成立管委會本戶有讓渡原買方向建商及地主買1079萬另付原買方51萬元讓渡時的加價51萬元登錄在土地,RPWPMLMLKHPFFAO96CA,82.43,2.29,9.03,,
新竹市,房地(土地+建物)+車位,新竹市新竹市武陵路１４１號５樓之２,21.06,住,,,1090113,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881215,127.86,3,2,2,有,有,6060000,47396,坡道機械,0,0,,RPXPMLMLKHPFFAO07CA,78.44,0,4.61,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路１２５巷８號十二樓之３,23.08,住,,,1070328,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,167.17,3,2,2,有,無,11330000,71627,坡道平面,26.44,1250000,新成屋尚未成立管委會,RPOQMLMLKHPFFAO88CA,82.43,2.29,9.25,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路１２５巷８號十三樓之５,23.02,住,,,1070416,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,166.83,3,2,2,有,無,11600000,73723,坡道平面,26.44,1250000,新成屋尚未成立管委會,RPPQMLMLKHPFFAO98CA,82.43,2.29,8.97,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路１２５巷６號二樓之３,29.71,住,,,1070701,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,224.13,4,2,2,有,無,13590000,66213,坡道平面,50.6,2100000,新成屋尚未成立管委會,RPQQMLMLKHPFFAO09CA,102.46,3.5,10.08,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金城一路１２５巷６號八樓之３,27.91,住,,,1070414,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,199.97,4,2,2,有,無,13470000,70420,坡道平面,26.44,1250000,新成屋尚未成立管委會,RPSQMLMLKHPFFAO66CA,102.46,3.5,10.08,,
新竹市,房地(土地+建物),新竹市新竹市經國路二段１１１號６樓之１９,2.94,商,,,1090203,土地2建物1車位0,六層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860715,26.79,1,1,1,有,有,1450000,54125,,0,0,,RPSOMLTKKHPFFAO07CA,17.14,0,0,,
新竹市,房地(土地+建物),新竹市新竹市民享一街２２巷２４號,89,住,,,1090107,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,770125,157.9,4,3,3,有,無,13800000,87397,,0,0,含增建或未登記建物。,RPXOMLSKKHPFFAO47CA,122.97,34.93,0,,
新竹市,房地(土地+建物),新竹市新竹市中華路三段121巷8之13號,94.03,住,,,1081101,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080311,363.21,4,3,5,有,有,26500000,72961,,0,0,本交易標的建物有電梯,RPQNMLTKKHPFFAO76CA,299.51,12.51,23.25,,
新竹市,土地,東山段一小段186地號,1640.53,其他,,,1090205,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,31901841,19446,,0,0,市府協議價購。,RPPOMLNKKHPFFAO78CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市西門街２３２巷４弄２號,67,商,,,1081230,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,711202,85,2,1,2,有,無,4600000,54118,,0,0,,RPVOMLOKKHPFFAO86CA,85,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６４０巷１９２號十三樓之３,24.15,住,,,1081211,土地3建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050930,129.8,2,2,1,有,有,8270000,67552,坡道平面,28.1,1400000,,RPUNMLOKKHPFFAO66CA,59.5,1.75,7.91,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６４０巷１９６號三樓之３,24.08,住,,,1081208,土地3建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050930,129.49,2,2,1,有,有,8350000,68547,坡道平面,28.1,1400000,,RPVNMLOKKHPFFAO76CA,59.42,1.75,7.78,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６４０巷１９６號九樓之３,24.08,住,,,1081118,土地3建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050930,129.49,2,2,1,有,有,8300000,69040,坡道平面,28.1,1300000,,RPWNMLOKKHPFFAO86CA,59.42,1.75,7.78,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６４０巷１９６號八樓之５,24.15,住,,,1081214,土地3建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050930,129.8,2,2,1,有,有,8300000,67847,坡道平面,28.1,1400000,,RPXNMLOKKHPFFAO96CA,59.5,1.75,7.91,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路８０號五樓之３,13.62,商,,,1081208,土地1建物1車位1,五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,175.99,3,2,2,有,有,15100000,95521,坡道平面,33.1,1450000,,RPPNMLOKKHPFFAO78CA,80.45,4.26,9.67,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路８０號十四樓之３,13.62,商,,,1081226,土地1建物1車位1,十四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,175.99,3,2,2,有,有,15200000,95871,坡道平面,33.1,1500000,,RPQNMLOKKHPFFAO88CA,80.45,4.26,9.67,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路８０號十四樓之６,16.65,商,,,1081117,土地1建物1車位2,十四層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,226.73,3,2,2,有,有,17100000,89080,坡道平面,66.2,2800000,,RPRNMLOKKHPFFAO98CA,87.74,5.26,12.8,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路８０號十九樓之６,13.69,商,,,1081214,土地1建物1車位1,十九層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080425,177.45,3,2,2,有,有,16050000,100104,坡道平面,33.1,1600000,,RPSNMLOKKHPFFAO09CA,82.15,5.26,7.85,,
新竹市,房地(土地+建物),新竹市新竹市慈雲路１１８號七樓之９,13.25,商,,,1090115,土地1建物1車位0,七層,三十層,辦公商業大樓,辦公室,鋼筋混凝土造,1051004,142.17,0,0,0,無,有,12700000,89330,,0,0,,RPOOMLOKKHPFFAO78CA,83.47,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東門街１００號十五樓之３,12.14,商,,,1081215,土地2建物1車位1,十五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080426,170.62,3,2,2,有,有,16880000,110788,坡道平面,33.15,1650000,,RPQOMLOKKHPFFAO98CA,84.57,0,7.07,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東門街１００號十六樓之５,18.45,商,,,1081130,土地2建物1車位2,十六層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080426,267.26,4,2,2,有,有,27200000,117934,坡道平面,66.3,3500000,,RPROMLOKKHPFFAO09CA,120.08,0,13.96,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北新街１１７號七樓之１３,7.49,住,,,1081228,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,971230,48.87,2,1,1,有,有,3550000,72642,坡道機械,0,0,夾層為未登記增建,RPPPMLOKKHPFFAO98CA,21.75,1.73,3.61,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中清路一段１７８號五樓之５,26.97,住,,,1090113,土地1建物1車位1,五層，見其他登記事項,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080712,91.45,4,1,2,有,有,6500000,71077,其他,0,0,,RPQPMLOKKHPFFAO09CA,53.56,6.72,6.95,,
新竹市,房地(土地+建物),新竹市新竹市南大路５６７巷４９號,81.33,住,,,1090201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,101.6,3,1,2,有,無,9000000,88583,,0,0,,RPRPMLOKKHPFFAO56CA,101.6,0,0,,
新竹市,土地,南門段一小段99-5地號,2.5,商,,,1090103,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,500000,200000,,0,0,,RPSPMLOKKHPFFAO66CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路１９巷１２３號２樓,15.07,其他,,,1090112,土地3建物1車位1,二層,十五層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,980601,154.29,3,2,2,有,有,11500000,74535,坡道平面,0,0,,RPPNMLQKKHPFFAO98CA,82.11,0,9.88,,
新竹市,房地(土地+建物),新竹市新竹市北大路468號11樓之3,3.5,商,,,1090104,土地1建物1車位0,十一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860217,41.47,1,1,1,有,有,2450000,59079,,0,0,,RPXPMLOKKHPFFAO17CA,25.66,0,5.42,,
新竹市,土地,香雅段852-1地號,778.85,,特定農業區,農牧用地,1090122,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,3500000,4494,,0,0,,RPPNMLPKKHPFFAO88CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市關新二街75號9樓,30.19,住,,,1081222,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070921,194.6,3,2,2,有,有,19000000,97636,坡道平面,30.1,0,,RPTOMLSKKHPFFAO07CA,87.17,12.74,8.68,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６２０號五樓,25.09,住,,,1081219,土地3建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,119.15,3,2,2,有,有,9130000,72549,升降機械,5.02,850000,,RPSOMLRKKHPFFAO86CA,77.97,2.2,6.46,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６１２號五樓,16.29,住,,,1081219,土地3建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,80.98,2,2,1,有,有,6250000,71748,升降機械,5.02,800000,,RPTOMLRKKHPFFAO96CA,50.67,0,4.8,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６１０號五樓,17.6,住,,,1081221,土地3建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,87.48,2,2,1,有,有,5800000,60635,升降機械,5.02,800000,,RPVOMLRKKHPFFAO17CA,54.63,0,5.71,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６１０號三樓,17.6,住,,,1081221,土地3建物1車位1,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,87.48,2,2,1,有,有,6850000,73975,升降機械,5.02,750000,,RPPOMLRKKHPFFAO56CA,54.63,0,5.71,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６１８號四樓,25.16,住,,,1090108,土地3建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,124.28,3,2,2,有,有,9530000,71944,升降機械,5.02,950000,,RPQOMLRKKHPFFAO66CA,78.32,3.63,9.69,,
新竹市,房地(土地+建物),新竹市新竹市光復路二段367巷1號4樓之1,11.4,其他,,,1090121,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,800521,48.06,1,1,1,有,有,2300000,47857,,0,0,,RPSPMLRKKHPFFAO96CA,29.75,0,5.1,,
新竹市,房地(土地+建物),新竹市新竹市光復路一段２６８巷１６號１３樓之２,17.22,商,,,1081216,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850214,142.11,5,2,2,有,有,7750000,54535,,0,0,,RPOQMLRKKHPFFAO66CA,95.8,2.52,12.91,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路６１２號二樓,16.29,住,,,1081219,土地3建物1車位1,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080716,80.98,2,2,1,有,有,6250000,72407,升降機械,5.02,750000,,RPPNMLSKKHPFFAO56CA,50.67,0,4.8,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅三街97號2樓之5,23.42,,鄉村區,乙種建築用地,1081217,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,122.52,2,2,1,有,有,7900000,70339,坡道平面,30.11,1400000,,RPXOMLKLKHPFFAO76CA,55.78,0,6.62,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金山七街６巷８號四樓,23.18,住,,,1081225,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061120,102.98,2,2,2,有,有,7486000,72694,坡道機械,7,0,,RPPSMLMLKHPFFAO56CA,51.87,14.11,0,,
