鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮中央路５９號六樓,22.98,住,,,1090108,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820129,148.37,4,2,2,有,有,4080000,27499,坡道平面,0,0,,RPWNMLMKKHPFFCJ98CA,95.05,0,8.66,,
北埔鄉,土地,神木段6地號,1726.72,,山坡地保育區,農牧用地,1081229,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1250000,724,,0,0,瑕疵物件之交易。；無路可到達,RPPNMLPKKHPFFCJ58CA,0,0,0,,
橫山鄉,土地,橫村段478地號,193.66,,特定農業區,農牧用地,1090101,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,3980000,20551,,0,0,,RPRNMLRKKHPFFCJ98CA,0,0,0,,
竹東鎮,房地(土地+建物),新竹縣竹東鎮自由街１２０巷９號九樓之１,8.76,住,,,1090105,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851224,54.9,2,2,2,有,有,2580000,46995,,0,0,,RPOOMLLLKHPFFCJ28CA,34.94,0.14,4.28,,
竹東鎮,房地(土地+建物),新竹縣竹東鎮北興路三段５２６號三樓,16.3,住,,,1090121,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820925,105.59,3,2,2,有,無,2600000,24624,,0,0,,RPXOMLNJLHPFFCJ66CA,68.85,0,9.23,,
湖口鄉,房地(土地+建物),新竹縣湖口鄉德和路76巷10號五樓之3,9.28,,鄉村區,乙種建築用地,1081224,土地1建物1車位0,五層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,930705,32.02,1,1,1,有,有,860000,26858,,0,0,,RPQNMLNKKHPFFDJ58CA,20.26,0,2.32,,
新豐鄉,土地,池和段270地號,1216.83,,特定農業區,農牧用地,1081113,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,1380000,1134,,0,0,,RPVNMLNKKHPFFDJ09CA,0,0,0,,
新豐鄉,房地(土地+建物),新竹縣新豐鄉中崙１９８之２３號,78.32,,特定農業區,甲種建築用地,1081228,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,830131,150.12,4,2,3,有,無,4200000,27978,,0,0,,RPOOMLNKKHPFFDJ48CA,127.8,12.02,10.3,,
湖口鄉,土地,竹九段179-2地號,2376.96,,山坡地保育區,農牧用地,1090120,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,4300000,1809,,0,0,,RPPNMLTKKHPFFDJ09CA,0,0,0,,
湖口鄉,土地,竹九段166-2地號,1556.67,,山坡地保育區,農牧用地,1090120,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2800000,1799,,0,0,,RPQNMLTKKHPFFDJ56CA,0,0,0,,
湖口鄉,土地,竹九段180地號,227.5,,山坡地保育區,農牧用地,1090120,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,410000,1802,,0,0,,RPRNMLTKKHPFFDJ66CA,0,0,0,,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉新生路１７２號５樓,29.52,,工業區,丁種建築用地,1081225,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850127,89.94,3,2,1,有,有,4000000,44474,一樓平面,0,0,,RPRNMLKLKHPFFDJ48CA,57.01,1.92,6.54,,
新豐鄉,土地,中崙段662-1地號,42,,特定農業區,甲種建築用地,1090116,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,762300,18150,,0,0,,RPOOMLOJLHPFFDJ58CA,0,0,0,,
湖口鄉,房地(土地+建物),新竹縣湖口鄉中山路二段43號,55.5,商,,,1081208,土地1建物1車位0,一層，二層，三層,三層,店面(店鋪),住家用,鋼筋混凝土造,,94.47,5,2,3,有,無,2843071,30095,,0,0,親友、員工或其他特殊關係間之交易。；,RPXNMLMKKHPFFDJ66DA,94.47,0,0,,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉國泰街22號四樓,42.44,,鄉村區,乙種建築用地,1090107,土地1建物1車位1,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,820223,119.48,3,2,2,有,有,4000000,33478,坡道平面,0,0,,RPUOMLNJLHPFFDJ56DA,77.93,0,9.91,,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉建興路二段６２０號三樓之１,21.26,,特定農業區,甲種建築用地,1081221,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080530,80.99,2,2,1,有,有,4600000,56797,升降機械,0.13,0,,RPRNMLMJLHPFFDJ58CA,52.21,1.76,6.95,,
新豐鄉,房地(土地+建物),新竹縣新豐鄉紅毛２７４之１號,1750,,特定農業區,農牧用地,1081206,土地1建物1車位0,一層,一層,農舍,農舍,鋼造,,139.08,0,0,0,無,無,10700000,,,0,0,,RPSNMLMJLHPFFDJ68CA,139.08,0,0,,
新豐鄉,房地(土地+建物),新竹縣新豐鄉福陽二街４８巷３號,61.82,,鄉村區,乙種建築用地,1081217,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081024,168.78,4,2,3,有,無,8800000,52139,,0,0,,RPWOMLRLKHPFFDJ17CA,168.78,0,0,,
新豐鄉,房地(土地+建物),新竹縣新豐鄉埔頂３６０之２１號,76.19,,特定農業區,甲種建築用地,1090121,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840912,155.84,5,2,3,有,無,4000000,25667,,0,0,,RPRNMLQJLHPFFDJ98CA,147.4,5.72,2.72,,
新豐鄉,土地,後湖段埔頂小段669-18地號,16,,特定農業區,交通用地,1081226,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,217800,13613,,0,0,,RPSNMLQJLHPFFDJ09CA,0,0,0,,
湖口鄉,房地(土地+建物),新竹縣湖口鄉大同路鳳山村21號,9098,,工業區,丁種建築用地,1081105,土地2建物2車位0,一層，地下層,一層,工廠,工業用,見其他登記事項,690801,1906,0,0,0,無,無,462300000,,,0,0,,RPQNMLOKKHPFFDJ68CA,1906,0,0,,
竹東鎮,土地,富貴段85地號,6.62,,特定農業區,農牧用地,1081205,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,210000,31722,,0,0,正臨公道五路正路邊之大面寬土地。,RPVNMLMKLHPFFCJ98CA,0,0,0,,
竹東鎮,車位,新竹縣竹東鎮自強路３５號地下一層,23.85,住,,,1090122,土地0建物0車位4,地下一層,十二層,其他,商業用,鋼筋混凝土造,830428,136.26,0,0,0,有,有,1700000,,坡道平面,136.24,1700000,單獨車位交易。；子母車位,RPPNMLOLKHPFFCJ58CA,0,0,0,,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮民德路１５８巷２號六樓,60.17,住,,,1090116,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080613,130.69,3,2,2,有,有,8380000,66381,其他,16.5,800000,,RPSNMLPLKHPFFCJ98CA,83.53,2.8,13.05,,
竹東鎮,房地(土地+建物),新竹縣竹東鎮中興路二段２２１巷３２號,43.86,,特定農業區,甲種建築用地,1090109,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,,69.3,2,1,1,有,無,3100000,44733,,0,0,,RPOOMLPLKHPFFCJ68CA,69.3,0,0,,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮北興路三段260號六樓,32.58,住,,,1081230,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051005,167.94,3,2,2,有,有,8600000,51209,坡道平面,28.06,0,含機車位1個,RPVQMLRLKHPFFCJ17CA,88.1,0,5.01,,
芎林鄉,房地(土地+建物)+車位,新竹縣芎林鄉文富街９０號二樓,42.77,農,,,1090104,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070608,148.57,3,2,2,有,有,7300000,49135,坡道平面,0,0,,RPUNMLPKKHPFFCJ09CA,75.03,4.32,8.26,,
峨眉鄉,土地,水流東段197地號,4036.95,,山坡地保育區,農牧用地,1081213,土地6建物0車位0,,,其他,,,,0,0,0,0,有,無,5000000,1239,,0,0,,RPQNMLNKKHPFFCJ48CA,0,0,0,,
橫山鄉,土地,濫子段薯園小段127地號,5333.5,,山坡地保育區,農牧用地,1090123,土地6建物0車位0,,,其他,,,,0,0,0,0,有,無,3400000,637,,0,0,,RPTNMLNKKHPFFCJ78CA,0,0,0,,
芎林鄉,土地,新鳳段102-6地號,2112.68,,特定農業區,農牧用地,1081227,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,16615000,7864,,0,0,,RPRNMLOKKHPFFCJ68CA,0,0,0,,
芎林鄉,土地,新鳳段355地號,591,,特定農業區,農牧用地,1081231,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,5363400,9075,,0,0,,RPUNMLOKKHPFFCJ98CA,0,0,0,,
竹東鎮,土地,竹東段竹東小段355-32地號,470,住,,,1081219,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,25590000,54447,,0,0,,RPVNMLSKKHPFFCJ86CA,0,0,0,,
竹北市,房地(土地+建物),新竹縣竹北市光明六路東二段２５８之１號五樓之十二,12.5,住,,,1081125,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,980121,92.96,3,2,2,有,有,7550000,81226,,0,0,,RPVOMLRLKHPFFBJ86CA,40.18,5.28,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬南路１６０號二十一樓,43.19,商,,,1081225,土地1建物1車位3,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030722,419.73,3,2,4,有,有,36200000,86246,坡道平面,71.31,0,,RPPNMLOKKHPFFBJ38CA,209.5,4.98,22.66,,
竹北市,房地(土地+建物),新竹縣竹北市六家七路１８７號,180.84,住,,,1081223,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,960109,312.03,3,2,5,有,有,34200000,109608,,0,0,,RPUOMLQLKHPFFBJ66CA,292.78,10.01,5.98,,
竹北市,房地(土地+建物),新竹縣竹北市福興路７５５巷２７弄５０號,80.76,住,,,1081220,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1000603,254.34,3,3,4,有,無,17750000,69788,,0,0,,RPTOMLLLKHPFFBJ68CA,229.04,0.72,24.58,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市高鐵七路65號十五樓之六,15.53,商,,,1090108,土地1建物1車位2,十五層,十八層,辦公商業大樓,商業用,鋼筋混凝土造,990208,167.54,0,0,0,無,有,8250000,49242,坡道平面,56.46,0,親友、員工或其他特殊關係間之交易。；,RPQNMLKLKHPFFBJ18CA,65.87,0,5.18,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬五街４０號十四樓,19.74,商,,,1090105,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950519,218.01,4,2,2,有,有,15500000,71098,坡道平面,19.86,0,,RPRNMLKLKHPFFBJ28CA,97.91,6.81,36.34,,
竹北市,房地(土地+建物),新竹縣竹北市十興路３０５巷１３弄６１號六樓之三,21.74,住,,,1081125,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080307,93.16,2,1,1,有,有,5450000,58502,,0,0,,RPTNMLSKKHPFFBJ56CA,54.06,0,7.57,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市十興路３０５巷１３弄７７號五樓之三,28.97,住,,,1081212,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080320,169.61,3,2,2,有,有,9900000,58369,坡道平面,37.55,0,,RPUNMLSKKHPFFBJ66CA,78.7,0,9.74,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口六街１８８號１１樓,34.39,住,,,1081208,土地1建物1車位2,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960615,211.66,4,2,2,有,有,12660000,68126,坡道平面,58.12,2200000,,RPPNMLQKKHPFFBJ58CA,93.18,7.04,11.09,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬北路８８號四樓,25.83,商,,,1081130,土地1建物1車位2,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950929,313.41,4,2,2,有,有,18000000,57433,坡道平面,0,0,,RPSNMLOKKHPFFBJ68CA,155.36,3.06,17.73,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路五段261號2樓,23.77,住,,,1081215,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070613,187.22,2,2,1,有,有,10860000,74464,坡道平面,69.58,2100000,,RPRNMLNKKHPFFBJ48CA,70.01,4.58,3.57,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路五段263號2樓,21.88,住,,,1090109,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070613,143.33,2,2,1,有,有,9380000,77207,坡道平面,34.79,1000000,,RPSNMLNKKHPFFBJ58CA,62.25,5.67,4.17,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路五段253號2樓,22.93,住,,,1081130,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070613,148,2,2,1,有,有,9500000,72873,坡道平面,34.79,1250000,,RPTNMLNKKHPFFBJ68CA,63.37,6.85,4.87,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市博愛街５３５之５號五樓,15.56,住,,,1090201,土地1建物2車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,900903,114.96,2,1,1,有,有,6000000,52192,坡道平面,0,0,,RPWNMLNKKHPFFBJ98CA,56.63,0,10.87,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉興二街２１號９樓,19.83,住,,,1081201,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040901,141.55,2,2,1,有,有,9680000,68391,坡道平面,0,0,,RPWOMLNKKHPFFBJ09CA,62.66,6.54,4.17,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市新北街９９巷１３號,74.7,,鄉村區,乙種建築用地,1081214,土地4建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1080723,203.62,3,1,3,有,有,15800000,77596,一樓平面,0,0,,RPRPMLMKKHPFFBJ58CA,203.62,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利八街一段２３３號七樓之二,9.38,商,,,1090119,土地1建物1車位1,七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050608,124.76,2,2,1,有,有,8600000,68932,坡道平面,29.81,0,,RPXOMLNKKHPFFBJ56CA,56.97,1.25,6.15,,
竹北市,房地(土地+建物),新竹縣竹北市中華路408巷55之3號四樓,8.6,住,,,1090111,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820212,71.39,2,1,1,有,有,2820000,39501,,0,0,,RPTOMLOKKHPFFBJ88CA,50.37,0,3.68,,
竹北市,車位,新竹縣竹北市六家五路二段２０８號,2.66,住,,,1090120,土地0建物0車位1,一層,十五層,其他,商業用,鋼筋混凝土造,980504,32.11,0,0,0,有,有,500000,,坡道平面,32.12,500000,此案權利人共2人。剩餘車位 回饋出售。,RPOPMLOKKHPFFBJ48CA,0,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口六街１５９號３樓之７,12.88,住,,,1090117,土地1建物1車位1,三層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961228,95.21,1,1,1,有,有,4300000,59299,坡道平面,39.56,1000000,,RPRPMLRKKHPFFBJ09CA,35.98,0,3.53,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市福興一路１０２號１８樓,27.25,商,,,1090101,土地1建物1車位2,十八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031203,297.48,4,2,2,有,有,19980000,67164,坡道平面,60.02,0,,RPVPMLRKKHPFFBJ86CA,140.18,8.75,13.12,,
新埔鎮,土地,義民段2274-13地號,640,,特定農業區,農牧用地,1081230,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,7000000,10938,,0,0,二親等買賣。,RPPNMLSKKHPFFBJ78CA,0,0,0,,
新埔鎮,房地(土地+建物),新竹縣新埔鎮福祿三街６５號,91.97,,鄉村區,乙種建築用地,1081221,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080827,223.84,7,2,4,有,無,15200000,67906,,0,0,,RPQNMLSKKHPFFBJ88CA,200.85,0,22.99,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市華興三街３５號十四樓之三,28.1,住,,,1081222,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060915,182.93,3,2,2,有,有,10760000,58820,坡道平面,31.69,0,,RPOOMLTKKHPFFBJ88CA,82.51,6.98,8.89,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市新泰路５３巷２號十二樓,19.82,商,,,1081011,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941116,148.1,3,2,2,有,有,7600000,51317,坡道機械,0,0,,RPTNMLMLKHPFFBJ68CA,91.65,3.73,8.95,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明十一路１巷５０弄２０號４樓,16.07,商,,,1081215,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041204,135.99,2,2,1,有,有,7750000,56989,坡道平面,34.05,0,,RPWNMLPLKHPFFBJ66CA,61.06,0,7.84,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市福興一路９２號七樓,22.66,商,,,1090112,土地1建物1車位1,七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031203,230.57,4,2,2,有,有,14800000,64189,坡道平面,30.01,0,,RPVOMLOLKHPFFBJ56CA,116.58,8.85,11.38,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路102號6樓,10.65,商,,,1081220,土地1建物1車位2,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050921,143.85,2,2,2,有,有,7450000,51790,坡道平面,39.88,0,,RPSNMLPLKHPFFBJ88CA,60.46,2.14,4.04,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市文興路二段72號3樓之3,30.67,住,,,1090105,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970201,198.61,3,2,2,有,有,14380000,72407,坡道平面,0,0,,RPQOMLQLKHPFFBJ88CA,103.52,5.96,10.68,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市文興路二段９３號十九樓,26.35,商,,,1081217,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030924,286.95,4,2,2,有,有,22300000,77714,坡道平面,33.89,0,,RPWOMLOJLHPFFBJ56CA,165.78,2.41,19.93,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路２７８號十九樓,20.77,商,,,1081031,土地1建物1車位1,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040417,247.24,4,2,2,有,有,21000000,84938,坡道平面,0,1200000,,RPXOMLOJLHPFFBJ66CA,134.48,4.75,11.23,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐北路１８號二樓,20.83,住,,,1061104,土地1建物1車位1,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081014,130.45,2,1,1,有,無,9910000,90236,坡道平面,35.92,1380000,,RPQNMLTJLHPFFBJ98CA,53.06,0,4.42,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐北路１８號五樓,20.62,住,,,1080722,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081014,129.62,2,1,1,有,無,11090000,103308,坡道平面,35.92,1410000,,RPRNMLTJLHPFFBJ09CA,52.58,0,4.42,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐北路１８號十五樓,20.62,住,,,1080911,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081014,129.62,2,1,1,有,無,11480000,107471,坡道平面,35.92,1410000,,RPSNMLTJLHPFFBJ56CA,52.58,0,4.42,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐北路１６號六樓,13.73,住,,,1070622,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081014,80.06,1,1,1,有,無,6940000,97585,坡道機械,17.96,880000,,RPTNMLTJLHPFFBJ66CA,35.01,1.18,3.67,,
