鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,土地,水源段638地號,199.59,,特定農業區,農牧用地,1080121,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,2720000,13628,,0,0,,RPXRMLMKKHOFFAO07CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市國光街25號5樓-1,58.58,住,,,1071030,土地2建物1車位3,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030815,363.6,4,2,3,有,有,23350000,64219,坡道平面,86.15,0,,RPRNMLNKKHOFFAO78CA,166.66,9.83,13.22,,
新竹市,房地(土地+建物)+車位,新竹市新竹市經國路二段５３５之１號３樓,19.43,商,,,1080106,土地2建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,951220,139.88,3,2,2,有,有,8050000,57553,坡道平面,0,0,,RPRNMLOKKHOFFAO88CA,75.82,2.72,8.83,,
新竹市,房地(土地+建物)+車位,新竹市新竹市牛埔南路１４２巷３３弄１５號８樓,29.89,住,,,1071129,土地1建物1車位2,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010821,174.2,3,2,2,有,有,9080000,52124,坡道平面,0,2000000,,RPTQMLOKKHOFFAO76CA,80.37,0,9.52,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段２８９號１０樓之８,19.79,商,,,1080105,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021211,155.19,3,2,2,有,有,10680000,68819,坡道平面,0,0,,RPUQMLOKKHOFFAO86CA,81.61,0,5.82,,
新竹市,房地(土地+建物),新竹市新竹市愛文街１０１之１號３樓,19.56,商,,,1080114,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700922,85.01,2,1,1,有,無,2200000,25879,,0,0,,RPUNMLPKKHOFFAO66CA,66.62,0,0,,
新竹市,房地(土地+建物),新竹市新竹市金山十一街２巷３７號,84.36,住,,,1071216,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,881228,250.35,4,3,4,有,無,16180000,64630,,0,0,,RPUOMLPKKHOFFAO76CA,206.24,19.22,24.89,,
新竹市,房地(土地+建物),新竹市新竹市民主路１４５號,116,住,,,1080128,土地1建物1車位0,一層，二層,二層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1031223,169.7,0,0,2,無,無,35000000,206246,,0,0,新成屋尚未成立管委會，權利人有二位。,RPRNMLQKKHOFFAO09CA,154.46,0,15.24,,
新竹市,房地(土地+建物),新竹市新竹市水田街２１４號２樓－１,19.2,住,,,1071228,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.11,3,2,1,有,有,3900000,41005,,0,0,,RPWOMLSKKHOFFAO27CA,73.86,0,6.75,,
新竹市,房地(土地+建物)+車位,新竹市新竹市經國路三段２巷２０號３樓,33.42,住,,,1071208,土地2建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881206,187.24,4,2,3,有,有,8800000,46999,坡道機械,0,0,,RPUNMLMLKHOFFAO09CA,116.55,0,13.82,,
新竹市,車位,新竹市新竹市中正路２９６之１號　　　,0.03,住,,,1071226,土地0建物0車位1,一層，騎樓,九層,其他,見其他登記事項,鋼筋混凝土造,880812,28.13,0,0,0,有,有,1400000,,坡道平面,28.01,1400000,單獨車位交易。；,RPUNMLNLKHOFFAO56CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市金山二十三街18巷35號,98.92,住,,,1071223,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,880326,282.15,5,3,5,有,無,13500000,47847,,0,0,,RPVNMLNLKHOFFAO66CA,246.96,13.5,21.69,,
新竹市,房地(土地+建物),新竹市新竹市中華路四段１６０巷５號,71,住,,,1080107,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,681117,108,3,3,3,有,無,9980000,92407,,0,0,,RPWOMLLLKHOFFAO86EA,108,0,0,,
新竹市,房地(土地+建物),新竹市新竹市東大路二段１７３巷２弄６號,29.77,住,,,1080123,土地2建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.37,3,1,2,有,有,4000000,48561,,0,0,,RPUNMLNKKHOFFAO66EA,82.37,0,0,,
新竹市,土地,忠孝段141-2地號,119,住,,,1071231,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4350000,36555,,0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLOKKHOFFAO66DA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市經國路一段３９８巷１弄１７號３樓,16.39,住,,,1080120,土地4建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.43,3,2,2,有,有,5400000,48900,坡道平面,0,0,,RPOPMLPLKHOFFAO98CA,63.54,1.31,8.09,,
新竹市,房地(土地+建物)+車位,新竹市新竹市世界街４０號九樓,32.4,住,,,1080109,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980617,272.51,4,2,2,有,有,19000000,69722,坡道平面,67.16,0,,RPVOMLLLKHOFFAO56CA,121.71,6.49,17.47,,
新竹市,土地,東濱段1139-1地號,379.24,住,,,1070627,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,22393521,59048,,0,0,,RPTOMLSKKHOFFAO96CA,0,0,0,,
新竹市,房地(土地+建物),新竹市新竹市東大路一段１１巷４號７樓,20.61,其他,,,1071127,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720819,74.4,3,2,1,有,有,4060000,54570,,0,0,,RPOPMLOKKHOFFAO78CA,70.4,0,4,,
新竹市,房地(土地+建物)+車位,新竹市新竹市湳中街３７號５樓之１,22.72,住,,,1071019,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.54,3,2,2,有,有,6380000,44140,坡道平面,0,0,含增建或未登記建物。；公契立約日：107.12.31,RPTPMLOKKHOFFAO66CA,92.1,0,14.46,,
新竹市,房地(土地+建物),新竹市新竹市自由路７１號五樓之２３,2.77,商,,,1080125,土地1建物1車位0,五層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,920110,38.77,1,1,1,有,無,1650000,42559,,0,0,,RPRQMLOKKHOFFAO56CA,21.6,0,4.95,,
新竹市,房地(土地+建物),新竹市新竹市民生路８６號,52.5,商,,,1080104,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,650921,60.27,5,3,3,有,無,17000000,282064,,0,0,二親等兼共有人間買賣含一至三樓未登記之增加建,RPXNMLOKKHOFFAO86CA,60.27,0,0,,
新竹市,土地,新莊段450-1地號,18.22,住,,,1071227,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,385700,21169,,0,0,增建占用鄰地,RPTPMLSJLHOFFAO07CA,0,0,0,,
新竹市,土地,新莊段450-1地號,15.9,住,,,1071227,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,336700,21176,,0,0,增建占用鄰地,RPUPMLSJLHOFFAO17CA,0,0,0,,
新竹市,土地,新莊段450-1地號,12.86,住,,,1071227,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,272300,21174,,0,0,增建占用鄰地,RPVPMLSJLHOFFAO27CA,0,0,0,,
新竹市,土地,新莊段450-1地號,12.1,住,,,1071227,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,256200,21174,,0,0,畸零地或有合併使用之交易。；買方增建占用鄰地,RPQNMLNKLHOFFAO78CA,0,0,0,,
新竹市,土地,新莊段450-1地號,11.31,住,,,1071227,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,239400,21167,,0,0,畸零地或有合併使用之交易。；買方增建占用鄰地,RPRNMLNKLHOFFAO88CA,0,0,0,,
