鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
竹北市,房地(土地+建物)+車位,新竹縣竹北市福竹街１２６號八樓,28.4,住,,,1070112,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021024,203.23,4,2,2,有,有,9080000,44678,坡道平面,35,0,,RPRNMLNKKHNFFBJ28CA,104.36,0,11.79,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路１３５號五樓,26.42,商,,,1070113,土地1建物1車位2,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,920827,207.54,4,2,2,有,有,10180000,49051,坡道平面,0,0,,RPSNMLNKKHNFFBJ38CA,110.15,0,7.43,,
竹北市,房地(土地+建物),新竹縣竹北市隘口一街５號四樓之七,8.18,住,,,1061209,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,970310,38.7,2,1,1,有,有,3550000,91731,,0,0,,RPTNMLNKKHNFFBJ48CA,21.7,1.53,4.14,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市國盛街３０７號四樓,18.54,商,,,1070113,土地1建物1車位2,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011108,166.4,3,2,2,有,有,7100000,42668,坡道機械,39.66,0,,RPUNMLNKKHNFFBJ58CA,78.14,2.41,3.64,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家一路一段２５號６樓,54.14,住,,,1070120,土地1建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961025,323.5,6,2,3,有,有,19000000,58733,坡道平面,0,0,含增建物。,RPXNMLNKKHNFFBJ88CA,161.92,15.39,16.67,,
竹北市,土地,東興段667地號,273.66,其他,,,1070118,土地4建物0車位0,,,其他,,,,0,0,0,0,有,無,2000003,7308,,0,0,,RPOPMLNKKHNFFBJ18CA,0,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家五路二段２１０號三樓之一,32.6,住,,,1070119,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010328,213.21,4,2,2,有,有,11900000,55816,坡道平面,0,0,,RPVPMLNKKHNFFBJ88CA,106.87,4.24,13.49,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市復興二路２３３號七樓之一,14.29,商,,,1070130,土地1建物1車位1,七層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,961204,138.96,1,1,1,有,有,9150000,65846,坡道平面,0,0,,RPPNMLOKKHNFFBJ18CA,60.33,0,10.46,,
竹北市,土地,水瀧段973地號,225.2,其他,,,1070120,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,4024548,17871,,0,0,,RPUNMLOKKHNFFBJ68CA,0,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市環北路一段１１１號六樓之二,36.6,住,,,1061208,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060109,198.86,3,2,2,有,有,12350000,66493,坡道平面,30.42,1150000,,RPXNMLOKKHNFFBJ98CA,96.07,7.78,10.6,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市華興三街３９號三樓之三,28.1,住,,,1061228,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060915,178.7,3,1,2,有,有,8800000,49245,坡道平面,31.69,0,,RPTOMLLLKHNFFBJ48CA,82.51,4.25,8.89,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利八街一段２２９號十四樓之六,10.7,住,,,1061205,土地1建物1車位1,十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050608,143.77,3,2,2,有,有,9400000,65382,坡道平面,29.81,0,,RPRNMLPLKHNFFBJ58CA,63.42,8.23,5.63,,
竹北市,土地,竹仁段70地號,67.33,住,,,1061231,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,4481033,66553,,0,0,,RPTNMLQLKHNFFBJ88CA,0,0,0,,
竹北市,房地(土地+建物),新竹縣竹北市新光街２３７號,18.95,住,,,1070101,土地1建物1車位0,一層，地下層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,830331,110.75,3,2,1,有,有,5200000,46953,,0,0,,RPWNMLLLKHNFFBJ68CA,92.44,0,0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路一段５３９號三樓,65.32,住,,,1070107,土地1建物1車位2,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011030,369.92,4,2,3,有,有,23530000,63608,坡道平面,48.06,0,,RPOOMLRLKHNFFBJ58CA,183.86,18.23,21.2,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口三街２７３號四樓之１,34.05,住,,,1070112,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000225,196.42,3,2,2,有,有,11500000,58551,坡道平面,0,0,,RPTOMLLJLHNFFBJ38CA,105.93,4.01,9.87,,
竹北市,房地(土地+建物),新竹縣竹北市中山路１０巷９之１號,62.02,住,,,1070106,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060927,196.62,4,2,3,有,有,13000000,66117,,0,0,,RPPNMLNJLHNFFBJ08CA,189.49,7.13,0,,
竹北市,房地(土地+建物),新竹縣竹北市縣政二十一街101巷16弄9號,71.67,住,,,1061230,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,880804,216.72,4,2,2,有,無,11000000,50757,,0,0,,RPPNMLRJLHNFFBJ48CA,175.68,24.4,16.64,,
竹東鎮,土地,資源段1511地號,73,其他,,,1070201,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,990000,13562,,0,0,,RPQNMLNKKHNFFCJ28CA,0,0,0,,
