鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新竹市,房地(土地+建物)+車位,新竹市新竹市金竹路１２６號３樓之３,28.01,住,,,1070204,土地1建物1車位1,三層，四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,871015,207.42,4,2,3,有,有,9000000,43388,坡道平面,0,0,,RPOOMLSLLHNFFAO56CA,122.28,0,17.61,,
新竹市,土地,五福段1193-14地號,354.81,工,,,1070210,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,8600000,24238,,0,0,,RPQOMLSLLHNFFAO76CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金竹路１１１巷５號三樓,23.82,住,,,1070306,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821111,128.26,3,2,2,有,有,6450000,50288,坡道平面,0,0,,RPSNMLSLLHNFFAO86CA,81.47,0,9.8,,
新竹市,房地(土地+建物),新竹市新竹市建新路１１０巷６弄１號三樓,31.25,住,,,1070309,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),國民住宅,加強磚造,,73.92,3,2,1,有,無,4156000,56223,,0,0,,RPWNMLKMLHNFFAO56CA,73.92,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路89號17樓之3,9.71,商,,,1070228,土地1建物1車位1,十七層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041208,136.71,2,2,1,有,有,10000000,73148,坡道平面,33.06,0,,RPUNMLTLLHNFFAO17CA,57.95,0,12.53,,
新竹市,房地(土地+建物)+車位,新竹市新竹市龍山東路２６８號,16.8,住,,,1061225,土地1建物1車位1,一層，見其他登記事項,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060519,90.48,0,0,0,無,有,15000000,165782,坡道機械,7,0,,RPQPMLTJMHNFFAO86CA,45.9,0,0,,
新竹市,房地(土地+建物),新竹市新竹市光復路１段１０８巷２６弄２３號,29.63,住,,,1070124,土地4建物1車位0,一層，地下層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,800309,116.3,3,2,2,有,無,6200000,53310,,0,0,,RPORMLTJMHNFFAO86CA,101.45,7.8,0,,
新竹市,房地(土地+建物),新竹市新竹市西大路２６號２Ｆ,15,住,,,1070225,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.75,2,2,2,有,無,3720000,46068,,0,0,增建:法定空地增建,RPPRMLTJMHNFFAO96CA,59.02,0,7.07,,
新竹市,土地,西門段一小段326-2地號,9.64,商,,,1070321,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,2250000,233402,,0,0,含未登記建物。,RPTOMLTJMHNFFAO07CA,0,0,0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北大路８號十三樓之１,6.16,商,,,1070213,土地4建物1車位1,十三層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,960703,139.63,3,2,2,有,有,10050000,71976,坡道機械,16.27,0,,RPUOMLTJMHNFFAO17CA,80.99,1.53,9.79,,
新竹市,房地(土地+建物),新竹市新竹市新莊街１８５巷３１號七樓之６,15.83,住,,,1070303,土地1建物1車位0,七層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,970418,80.17,1,1,1,有,有,4800000,59873,,0,0,,RPXPMLKKMHNFFAO76CA,46.57,0,7.55,,
新竹市,房地(土地+建物),新竹市新竹市光華北街３６巷２６號,66,住,,,1070226,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060821,215.94,3,2,4,有,無,18400000,85209,,0,0,,RPSQMLKMLHNFFAO09CA,191.34,3.65,20.95,,
